T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0.6354368799301562,179,450,139,453,-36,19
2,0,0,0,0,0,80,80
3,0.9477910242980367,270,327,121,380,-74,-24
4,0.7980712678261024,432,341,206,120,9,-11
5,0,0,0,0,0,80,80
6,0.7520222548923838,164,430,51,407,-77,98
7,0.8192751536990858,176,531,205,313,-21,-33
8,0.9960519132708006,620,505,579,89,-37,91
9,0,0,0,0,0,80,80
10,0,0,0,0,0,80,80
11,0.9288136019436024,442,387,551,189,62,-59
12,0,0,0,0,0,80,80
13,0,0,0,0,0,80,80
14,0,0,0,0,0,80,80
15,0,0,0,0,0,80,80
16,0,0,0,0,0,80,80
17,0.8469406961517639,567,348,261,88,78,98
18,0,0,0,0,0,80,80
19,0.815280553705326,28,182,539,19,81,43
20,0.8948309158386412,477,519,118,424,-17,57
21,0,0,0,0,0,80,80
22,0,0,0,0,0,80,80
23,0,0,0,0,0,80,80
24,0,0,0,0,0,80,80
25,0,0,0,0,0,80,80
26,0.8922188652757861,134,518,417,23,-73,8
27,0,0,0,0,0,80,80
28,0.6743167194880421,42,262,183,156,-59,90
29,0,0,0,0,0,80,80
30,0.7525598828162036,596,369,9,209,-46,97
31,0.7410312370381154,141,196,80,530,49,4
32,0,0,0,0,0,80,80
33,0.7196096966967483,380,574,248,54,-43,-81
34,0.7553406351496134,528,109,477,346,-88,-30
35,0,0,0,0,0,80,80
36,0,0,0,0,0,80,80
37,0,0,0,0,0,80,80
38,0.9135777624905922,95,310,465,512,38,80
39,0,0,0,0,0,80,80
40,0.8666149925045797,283,358,211,244,76,-33
41,0.7286326302110648,166,598,35,499,-50,59
42,0,0,0,0,0,80,80
43,0.8135578878834503,75,163,443,97,-80,-59
44,0,0,0,0,0,80,80
45,0.994821163672734,237,166,455,73,64,-93
46,0.7927393632473201,405,289,311,515,80,-45
47,0,0,0,0,0,80,80
48,0,0,0,0,0,80,80
49,0,0,0,0,0,80,80
50,0.7835547670611238,286,493,547,498,-70,-64
51,0,0,0,0,0,80,80
52,0.8745505281260723,317,124,63,201,14,-32
53,0,0,0,0,0,80,80
54,0,0,0,0,0,80,80
55,0.6931045713761735,174,603,388,478,-64,39
56,0,0,0,0,0,80,80
57,0.8149502706352872,515,224,10,24,15,-51
58,0,0,0,0,0,80,80
59,0.9602367342354879,355,322,143,599,3,73
60,0,0,0,0,0,80,80
61,0,0,0,0,0,80,80
62,0.9391043404307539,145,232,15,149,12,-87
63,0,0,0,0,0,80,80
64,0.6220668049919954,217,16,67,19,-91,-42
65,0.9966622253177028,340,587,611,564,-100,22
66,0,0,0,0,0,80,80
67,0.7448279051491774,587,202,189,358,90,-97
68,0.9169490860017062,138,574,547,160,78,92
69,0,0,0,0,0,80,80
70,0,0,0,0,0,80,80
71,0,0,0,0,0,80,80
72,0.9582870674601507,616,326,476,199,-76,-48
73,0,0,0,0,0,80,80
74,0.8130073603029306,111,213,287,322,44,-50
75,0,0,0,0,0,80,80
76,0,0,0,0,0,80,80
77,0,0,0,0,0,80,80
78,0,0,0,0,0,80,80
79,0.9412805014599369,166,101,58,460,14,-43
80,0.9779605467305993,406,48,472,530,-47,-57
81,0,0,0,0,0,80,80
82,0.7176971283673763,50,67,268,611,-60,23
83,0,0,0,0,0,80,80
84,0,0,0,0,0,80,80
85,0,0,0,0,0,80,80
86,0.9036583776401735,414,369,173,24,53,22
87,0,0,0,0,0,80,80
88,0,0,0,0,0,80,80
89,0,0,0,0,0,80,80
90,0.847045190332651,49,44,260,432,14,11
91,0,0,0,0,0,80,80
92,0.7676479810579392,289,293,347,264,-18,-44
93,0,0,0,0,0,80,80
94,0,0,0,0,0,80,80
95,0,0,0,0,0,80,80
96,0,0,0,0,0,80,80
97,0.9364539642173647,186,568,359,239,9,-91
98,0.6211355766135552,129,364,256,247,-31,76
99,0.9968310646374864,256,7,342,120,-7,76
100,0,0,0,0,0,80,80
