T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0,0,0,0,0,80,80
2,0,0,0,0,0,80,80
3,0.7156732385836823,32,436,293,531,77,89
4,0.8997697576910876,334,333,391,363,-86,-13
5,0.604253049120367,329,512,385,533,77,75
6,0,0,0,0,0,80,80
7,0,0,0,0,0,80,80
8,0.8377166773423155,583,396,597,512,46,83
9,0.9085490443248585,236,344,263,611,64,25
10,0,0,0,0,0,80,80
11,0.9764692275594185,8,333,262,197,-19,69
12,0.6543250028849001,236,307,378,582,42,33
13,0.9331606148191323,479,335,504,616,72,88
14,0.7284962730839829,292,469,100,80,-71,20
15,0,0,0,0,0,80,80
16,0,0,0,0,0,80,80
17,0.757742282052592,178,513,361,93,67,-83
18,0,0,0,0,0,80,80
19,0,0,0,0,0,80,80
20,0.9920948392063413,233,32,325,170,21,60
21,0,0,0,0,0,80,80
22,0,0,0,0,0,80,80
23,0.6563177334955252,176,159,154,521,-89,-45
24,0.9575031648293657,599,591,124,408,70,-20
25,0.8536248535703485,237,136,239,22,-61,-88
26,0.6051656815701045,32,455,86,356,28,52
27,0.7116452374493666,93,179,265,100,11,-3
28,0,0,0,0,0,80,80
29,0,0,0,0,0,80,80
30,0,0,0,0,0,80,80
31,0,0,0,0,0,80,80
32,0,0,0,0,0,80,80
33,0,0,0,0,0,80,80
34,0,0,0,0,0,80,80
35,0.7368413143930521,76,548,398,48,2,2
36,0,0,0,0,0,80,80
37,0,0,0,0,0,80,80
38,0,0,0,0,0,80,80
39,0.7861845244997218,542,381,84,122,-15,-74
40,0.8728337771882381,17,246,347,489,2,-83
41,0,0,0,0,0,80,80
42,0.772026348447873,161,536,279,247,83,85
43,0.7204792725941243,59,389,187,371,55,3
44,0,0,0,0,0,80,80
45,0,0,0,0,0,80,80
46,0.932826081682333,301,591,89,401,-78,3
47,0.9137063128237571,286,152,272,112,-13,-76
48,0,0,0,0,0,80,80
49,0.8297363921260569,244,233,362,418,-59,-27
50,0,0,0,0,0,80,80
51,0.9853371898258322,410,528,88,599,-92,-99
52,0.7905308283204462,28,120,208,618,-30,-46
53,0.6659416681958131,477,563,335,514,5,83
54,0.9729587853242581,512,80,82,600,-98,-80
55,0.6994143544828872,488,374,614,439,-70,81
56,0.625623350747049,234,157,260,482,-81,59
57,0,0,0,0,0,80,80
58,0.6966608157589876,124,84,87,27,-42,-59
59,0,0,0,0,0,80,80
60,0,0,0,0,0,80,80
61,0,0,0,0,0,80,80
62,0.7373988446738924,338,33,518,53,-87,68
63,0,0,0,0,0,80,80
64,0.8180581770101134,442,129,20,212,-67,85
65,0.6084641684913196,391,357,498,513,66,-63
66,0,0,0,0,0,80,80
67,0,0,0,0,0,80,80
68,0.8664382598136853,522,124,247,140,-65,-17
69,0,0,0,0,0,80,80
70,0,0,0,0,0,80,80
71,0,0,0,0,0,80,80
72,0,0,0,0,0,80,80
73,0,0,0,0,0,80,80
74,0,0,0,0,0,80,80
75,0.6001296495380158,170,356,253,59,45,24
76,0,0,0,0,0,80,80
77,0,0,0,0,0,80,80
78,0.7116859388242573,234,31,538,283,-40,27
79,0,0,0,0,0,80,80
80,0,0,0,0,0,80,80
81,0.8304953778738486,338,318,415,248,51,-49
82,0,0,0,0,0,80,80
83,0,0,0,0,0,80,80
84,0,0,0,0,0,80,80
85,0,0,0,0,0,80,80
86,0,0,0,0,0,80,80
87,0,0,0,0,0,80,80
88,0,0,0,0,0,80,80
89,0,0,0,0,0,80,80
90,0.7116755780249578,356,268,130,402,3,-6
91,0.9729669449531795,428,228,359,431,-36,-37
92,0.9466004364579791,396,178,193,266,-58,91
93,0,0,0,0,0,80,80
94,0,0,0,0,0,80,80
95,0.6445480752477281,541,313,592,60,91,-25
96,0,0,0,0,0,80,80
97,0.6473115131035421,333,371,239,406,47,-83
98,0,0,0,0,0,80,80
99,0.6637347383013362,13,370,339,296,52,-57
100,0.6274244428854617,318,113,102,229,-17,80
