T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0,0,0,0,0,80,80
2,0.9766256415598533,499,529,295,189,-42,-40
3,0,0,0,0,0,80,80
4,0.8435325009348976,135,33,301,222,29,-14
5,0.7160084859868681,160,107,50,403,37,37
6,0.9487605928970846,447,415,504,101,-21,86
7,0.9300955429238401,387,35,74,306,-82,77
8,0.7165363725714464,290,357,396,512,59,-64
9,0,0,0,0,0,80,80
10,0,0,0,0,0,80,80
11,0,0,0,0,0,80,80
12,0,0,0,0,0,80,80
13,0,0,0,0,0,80,80
14,0.9064856093245085,310,366,149,439,96,-32
15,0,0,0,0,0,80,80
16,0.906862209229971,184,184,186,5,-90,-78
17,0.9950981319786921,369,86,63,386,55,-11
18,0.8613530647969211,96,31,176,199,-91,-93
19,0.8513730952436586,584,90,566,454,48,31
20,0,0,0,0,0,80,80
21,0,0,0,0,0,80,80
22,0,0,0,0,0,80,80
23,0,0,0,0,0,80,80
24,0.8293807584646304,179,194,99,443,98,-41
25,0,0,0,0,0,80,80
26,0,0,0,0,0,80,80
27,0,0,0,0,0,80,80
28,0.9223968991504372,286,414,596,309,23,-66
29,0,0,0,0,0,80,80
30,0,0,0,0,0,80,80
31,0,0,0,0,0,80,80
32,0,0,0,0,0,80,80
33,0,0,0,0,0,80,80
34,0,0,0,0,0,80,80
35,0.9101211187659264,420,260,52,183,43,79
36,0,0,0,0,0,80,80
37,0,0,0,0,0,80,80
38,0.6212355739745083,11,448,291,269,20,-42
39,0.9156273551928161,608,108,574,429,-24,-88
40,0.6099487022370096,28,492,93,347,48,-20
41,0,0,0,0,0,80,80
42,0,0,0,0,0,80,80
43,0.9006805966942205,22,53,326,394,-34,-31
44,0,0,0,0,0,80,80
45,0,0,0,0,0,80,80
46,0,0,0,0,0,80,80
47,0.8130221969259257,126,589,535,284,82,-94
48,0,0,0,0,0,80,80
49,0,0,0,0,0,80,80
50,0.813169388292106,238,535,428,59,37,4
51,0,0,0,0,0,80,80
52,0,0,0,0,0,80,80
53,0.7565481926981528,44,410,587,434,2,36
54,0,0,0,0,0,80,80
55,0,0,0,0,0,80,80
56,0,0,0,0,0,80,80
57,0,0,0,0,0,80,80
58,0.854574483018885,613,413,193,358,73,4
59,0.6921730961542775,495,51,586,558,-74,-88
60,0.6397958835908845,76,261,442,1,-79,-51
61,0,0,0,0,0,80,80
62,0,0,0,0,0,80,80
63,0,0,0,0,0,80,80
64,0.9364438037387074,605,100,101,506,-43,-80
65,0.9937672300841905,96,217,561,367,-98,-48
66,0,0,0,0,0,80,80
67,0.8027099966116784,357,288,333,150,-84,-85
68,0,0,0,0,0,80,80
69,0,0,0,0,0,80,80
70,0,0,0,0,0,80,80
71,0.8131387077708345,184,305,363,519,66,70
72,0,0,0,0,0,80,80
73,0,0,0,0,0,80,80
74,0,0,0,0,0,80,80
75,0.9824392158191999,140,321,12,377,13,-39
76,0,0,0,0,0,80,80
77,0.6840638294818386,3,11,384,195,98,26
78,0,0,0,0,0,80,80
79,0,0,0,0,0,80,80
80,0.7351987010333103,244,157,278,417,49,-71
81,0.6542364100248896,393,471,246,172,58,-42
82,0.7733197403513622,144,241,611,300,6,-40
83,0,0,0,0,0,80,80
84,0,0,0,0,0,80,80
85,0.772950775083883,168,94,89,397,30,4
86,0.8636157470749736,411,451,577,189,57,-62
87,0.966057182593759,514,499,195,96,-56,100
88,0.9923704205748052,191,426,332,326,-57,74
89,0,0,0,0,0,80,80
90,0,0,0,0,0,80,80
91,0,0,0,0,0,80,80
92,0.8938204698739686,151,425,44,576,85,26
93,0.8657519548004515,424,549,585,287,-7,-69
94,0.686472862844474,32,606,306,96,79,-37
95,0,0,0,0,0,80,80
96,0,0,0,0,0,80,80
97,0,0,0,0,0,80,80
98,0,0,0,0,0,80,80
99,0.9447485204816617,446,486,210,38,-48,-52
100,0.664555945855383,237,436,227,80,-80,82
