T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0.7090205492103689,243,477,131,234,-61,30
2,0.9632377486499305,440,447,305,110,86,78
3,0.7553486927987043,461,425,573,133,-61,-65
4,0.74690517418412,311,259,401,55,-29,32
5,0,0,0,0,0,80,80
6,0,0,0,0,0,80,80
7,0,0,0,0,0,80,80
8,0.8933234841942307,252,145,506,455,37,14
9,0.6219249959061645,19,16,248,95,-24,-91
10,0,0,0,0,0,80,80
11,0,0,0,0,0,80,80
12,0,0,0,0,0,80,80
13,0.8942359426958837,351,568,234,349,-88,34
14,0.7791585116712034,325,173,342,549,56,-31
15,0,0,0,0,0,80,80
16,0,0,0,0,0,80,80
17,0.8793630970305771,143,510,373,392,58,-44
18,0,0,0,0,0,80,80
19,0.7275554075586204,161,180,233,186,81,80
20,0,0,0,0,0,80,80
21,0.69193881797461,490,485,311,490,-26,-49
22,0,0,0,0,0,80,80
23,0,0,0,0,0,80,80
24,0,0,0,0,0,80,80
25,0.730171710834841,599,285,27,338,-97,92
26,0,0,0,0,0,80,80
27,0,0,0,0,0,80,80
28,0,0,0,0,0,80,80
29,0,0,0,0,0,80,80
30,0,0,0,0,0,80,80
31,0,0,0,0,0,80,80
32,0,0,0,0,0,80,80
33,0,0,0,0,0,80,80
34,0,0,0,0,0,80,80
35,0,0,0,0,0,80,80
36,0,0,0,0,0,80,80
37,0.7682938712427229,309,535,527,567,-6,-18
38,0,0,0,0,0,80,80
39,0,0,0,0,0,80,80
40,0,0,0,0,0,80,80
41,0,0,0,0,0,80,80
42,0,0,0,0,0,80,80
43,0,0,0,0,0,80,80
44,0,0,0,0,0,80,80
45,0.8014930697122118,116,249,284,383,18,-62
46,0.8743852746456123,421,378,164,459,27,-71
47,0,0,0,0,0,80,80
48,0.933559244726833,122,310,527,220,-17,-15
49,0,0,0,0,0,80,80
50,0,0,0,0,0,80,80
51,0.9237105378536408,101,208,255,591,-72,43
52,0,0,0,0,0,80,80
53,0,0,0,0,0,80,80
54,0.6801782412955406,32,393,193,569,99,-10
55,0,0,0,0,0,80,80
56,0,0,0,0,0,80,80
57,0.9235390294375909,246,205,328,0,-45,-80
58,0,0,0,0,0,80,80
59,0.9760801604571171,379,491,318,414,-30,98
60,0,0,0,0,0,80,80
61,0.6224477825339864,43,608,57,469,73,73
62,0.8103600016046452,425,609,202,2,-20,-44
63,0,0,0,0,0,80,80
64,0,0,0,0,0,80,80
65,0.9835688409580421,23,473,550,19,13,-46
66,0,0,0,0,0,80,80
67,0.8272662469053926,426,588,219,569,-77,-99
68,0.86582204603116,238,597,74,1,-14,38
69,0,0,0,0,0,80,80
70,0,0,0,0,0,80,80
71,0.8994939850684339,42,383,450,537,-87,25
72,0,0,0,0,0,80,80
73,0,0,0,0,0,80,80
74,0,0,0,0,0,80,80
75,0.7303754077984914,373,159,8,485,66,16
76,0.998896933526056,392,613,366,584,-2,-72
77,0.888968616410307,290,190,114,586,56,-75
78,0.9201973615004031,50,584,139,442,-19,-99
79,0.6730013845895371,393,320,316,226,11,63
80,0,0,0,0,0,80,80
81,0,0,0,0,0,80,80
82,0,0,0,0,0,80,80
83,0,0,0,0,0,80,80
84,0,0,0,0,0,80,80
85,0,0,0,0,0,80,80
86,0,0,0,0,0,80,80
87,0.8019697995238163,50,252,21,539,53,60
88,0.7503914360301019,545,479,118,220,76,48
89,0,0,0,0,0,80,80
90,0,0,0,0,0,80,80
91,0,0,0,0,0,80,80
92,0.8480393181828417,620,608,233,576,-22,56
93,0.6441419712131082,373,111,620,497,-76,-99
94,0,0,0,0,0,80,80
95,0.7984321103459049,559,482,151,205,37,78
96,0,0,0,0,0,80,80
97,0.9653613872917202,445,93,512,66,-66,-47
98,0,0,0,0,0,80,80
99,0,0,0,0,0,80,80
100,0,0,0,0,0,80,80
