T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0.7412457389988975,226,570,496,162,-37,-96
2,0.7396864132961224,265,355,271,150,-46,19
3,0.9568333065695345,317,609,219,315,-23,-66
4,0,0,0,0,0,80,80
5,0.8868951563027061,78,427,435,195,66,63
6,0.9070285273123381,19,181,420,149,-48,-24
7,0.6823398189976371,183,213,589,221,31,-90
8,0.8471472252780542,160,284,265,333,-11,-93
9,0.7770362816855055,85,150,546,412,42,32
10,0,0,0,0,0,80,80
11,0.9969477963537536,447,135,109,301,25,-81
12,0.8108586109511127,286,45,467,71,44,63
13,0,0,0,0,0,80,80
14,0,0,0,0,0,80,80
15,0,0,0,0,0,80,80
16,0,0,0,0,0,80,80
17,0,0,0,0,0,80,80
18,0,0,0,0,0,80,80
19,0,0,0,0,0,80,80
20,0,0,0,0,0,80,80
21,0.8355910429976683,346,430,486,533,71,-37
22,0,0,0,0,0,80,80
23,0,0,0,0,0,80,80
24,0,0,0,0,0,80,80
25,0.8911932713220192,435,539,312,472,-60,-80
26,0,0,0,0,0,80,80
27,0,0,0,0,0,80,80
28,0,0,0,0,0,80,80
29,0,0,0,0,0,80,80
30,0.9127436173512825,508,91,124,30,-90,48
31,0,0,0,0,0,80,80
32,0,0,0,0,0,80,80
33,0,0,0,0,0,80,80
34,0.6183927693370586,199,310,247,596,100,-65
35,0.6686557989701714,562,283,56,590,-7,-70
36,0.8417910260093086,312,487,251,123,1,-54
37,0.6179362516825527,405,425,448,601,-66,37
38,0.6646712620079515,144,282,448,261,-23,74
39,0.9909294726287436,590,114,114,187,-82,55
40,0.8587541613113375,262,195,260,329,-78,-43
41,0.719187684014752,157,95,551,120,83,-40
42,0,0,0,0,0,80,80
43,0,0,0,0,0,80,80
44,0,0,0,0,0,80,80
45,0,0,0,0,0,80,80
46,0,0,0,0,0,80,80
47,0.7051889167353018,15,83,585,356,-59,14
48,0.9782008148060595,278,304,205,189,15,87
49,0.8190027319424422,465,416,443,522,-42,-100
50,0,0,0,0,0,80,80
51,0,0,0,0,0,80,80
52,0.7377435343251623,180,602,102,466,-17,-38
53,0,0,0,0,0,80,80
54,0.6276279992953694,266,573,366,362,17,38
55,0,0,0,0,0,80,80
56,0,0,0,0,0,80,80
57,0,0,0,0,0,80,80
58,0,0,0,0,0,80,80
59,0.8347452924025308,245,521,276,471,47,26
60,0.8891087326539937,296,450,181,530,31,-18
61,0.7984698388321951,119,425,478,369,-31,-43
62,0.6253943276216709,383,289,609,501,-18,-5
63,0.6948047532286551,312,261,516,108,-3,75
64,0.6167774021332868,264,183,509,110,-100,28
65,0.7226271301567828,415,227,575,605,-75,70
66,0,0,0,0,0,80,80
67,0,0,0,0,0,80,80
68,0.9141387389379668,467,589,589,319,95,-20
69,0,0,0,0,0,80,80
70,0,0,0,0,0,80,80
71,0.8516153339713894,269,128,596,579,-92,-57
72,0.8094203145647528,415,172,428,518,-75,-61
73,0.8067633512703737,582,310,473,386,66,-60
74,0,0,0,0,0,80,80
75,0,0,0,0,0,80,80
76,0,0,0,0,0,80,80
77,0.6845455814174796,253,255,398,287,16,-100
78,0,0,0,0,0,80,80
79,0.6563065728135743,533,134,360,351,38,42
80,0,0,0,0,0,80,80
81,0,0,0,0,0,80,80
82,0,0,0,0,0,80,80
83,0,0,0,0,0,80,80
84,0,0,0,0,0,80,80
85,0,0,0,0,0,80,80
86,0,0,0,0,0,80,80
87,0.6610130652615973,117,243,100,251,-20,-12
88,0,0,0,0,0,80,80
89,0,0,0,0,0,80,80
90,0,0,0,0,0,80,80
91,0,0,0,0,0,80,80
92,0,0,0,0,0,80,80
93,0,0,0,0,0,80,80
94,0,0,0,0,0,80,80
95,0.9825293598266606,410,299,512,113,-44,-43
96,0.7315131771820512,437,358,203,549,61,-19
97,0,0,0,0,0,80,80
98,0,0,0,0,0,80,80
99,0,0,0,0,0,80,80
100,0,0,0,0,0,80,80
