T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0,0,0,0,0,80,80
2,0,0,0,0,0,80,80
3,0.989251797845088,205,52,138,484,-98,-9
4,0,0,0,0,0,80,80
5,0.8400750702914095,175,143,249,598,39,58
6,0,0,0,0,0,80,80
7,0,0,0,0,0,80,80
8,0.8794698218368321,177,31,153,554,11,94
9,0.7268534427333961,536,120,187,31,-12,89
10,0,0,0,0,0,80,80
11,0.7952091598545942,390,452,617,277,41,9
12,0,0,0,0,0,80,80
13,0,0,0,0,0,80,80
14,0.8365804373105893,523,328,222,269,13,38
15,0,0,0,0,0,80,80
16,0,0,0,0,0,80,80
17,0,0,0,0,0,80,80
18,0.9244885524712518,539,173,96,1,11,3
19,0,0,0,0,0,80,80
20,0,0,0,0,0,80,80
21,0,0,0,0,0,80,80
22,0,0,0,0,0,80,80
23,0,0,0,0,0,80,80
24,0,0,0,0,0,80,80
25,0,0,0,0,0,80,80
26,0.6881953569583952,415,555,400,270,-83,70
27,0,0,0,0,0,80,80
28,0,0,0,0,0,80,80
29,0,0,0,0,0,80,80
30,0.6494915611060399,311,77,224,14,83,100
31,0,0,0,0,0,80,80
32,0,0,0,0,0,80,80
33,0,0,0,0,0,80,80
34,0,0,0,0,0,80,80
35,0.7197746574241035,414,489,577,605,84,41
36,0.907235937788563,373,344,300,521,-78,38
37,0,0,0,0,0,80,80
38,0.6030688042877473,582,195,409,139,-16,41
39,0.7126980743080076,530,168,352,17,-86,75
40,0,0,0,0,0,80,80
41,0,0,0,0,0,80,80
42,0.68572277706025,163,415,504,231,-98,4
43,0,0,0,0,0,80,80
44,0,0,0,0,0,80,80
45,0.8332848949186934,201,219,351,485,73,-64
46,0,0,0,0,0,80,80
47,0.979317898138821,396,411,283,90,76,80
48,0.9544572640641198,80,596,151,61,-58,20
49,0.8283734029666194,106,333,512,255,95,-14
50,0,0,0,0,0,80,80
51,0.9220500345600895,215,183,231,45,-86,-7
52,0,0,0,0,0,80,80
53,0,0,0,0,0,80,80
54,0,0,0,0,0,80,80
55,0.9855700540448302,331,257,334,83,-41,97
56,0,0,0,0,0,80,80
57,0,0,0,0,0,80,80
58,0,0,0,0,0,80,80
59,0,0,0,0,0,80,80
60,0,0,0,0,0,80,80
61,0,0,0,0,0,80,80
62,0.7579589874081426,420,258,105,540,-68,34
63,0,0,0,0,0,80,80
64,0.6434589485517287,221,2,392,102,83,-81
65,0,0,0,0,0,80,80
66,0,0,0,0,0,80,80
67,0,0,0,0,0,80,80
68,0,0,0,0,0,80,80
69,0,0,0,0,0,80,80
70,0,0,0,0,0,80,80
71,0.8488811419697835,28,239,618,0,91,-98
72,0,0,0,0,0,80,80
73,0.6051764889550459,30,318,39,409,56,-77
74,0.792116365348247,304,169,475,184,72,28
75,0,0,0,0,0,80,80
76,0.6284741603182199,306,248,105,559,-15,-66
77,0,0,0,0,0,80,80
78,0,0,0,0,0,80,80
79,0,0,0,0,0,80,80
80,0,0,0,0,0,80,80
81,0,0,0,0,0,80,80
82,0,0,0,0,0,80,80
83,0.8227864107644287,226,508,24,167,56,47
84,0.6908589277535808,26,151,24,434,95,69
85,0.7875797149074089,69,399,517,560,37,18
86,0.9591171242001109,523,507,529,509,6,89
87,0,0,0,0,0,80,80
88,0,0,0,0,0,80,80
89,0,0,0,0,0,80,80
90,0.9557505671894192,156,486,510,246,88,-8
91,0,0,0,0,0,80,80
92,0.7437405164421216,251,168,505,130,-52,-69
93,0.8998593524113018,132,547,567,92,62,39
94,0.7386094689613606,490,254,26,280,-69,-78
95,0.6703944232676768,478,220,134,242,-81,82
96,0.9921453928438659,11,498,294,212,-66,-94
97,0.7980191943218795,40,96,522,50,-17,-58
98,0,0,0,0,0,80,80
99,0,0,0,0,0,80,80
100,0.6629239166958926,45,396,153,321,-69,-92
