T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0,0,0,0,0,80,80
2,0,0,0,0,0,80,80
3,0,0,0,0,0,80,80
4,0,0,0,0,0,80,80
5,0,0,0,0,0,80,80
6,0.6331534469649686,175,32,543,182,-42,7
7,0,0,0,0,0,80,80
8,0,0,0,0,0,80,80
9,0,0,0,0,0,80,80
10,0,0,0,0,0,80,80
11,0,0,0,0,0,80,80
12,0,0,0,0,0,80,80
13,0,0,0,0,0,80,80
14,0.8454586285929707,591,402,444,158,40,-37
15,0.9141162936562427,497,121,324,596,-84,96
16,0.8467271005500435,290,164,224,332,-59,5
17,0,0,0,0,0,80,80
18,0,0,0,0,0,80,80
19,0,0,0,0,0,80,80
20,0,0,0,0,0,80,80
21,0.8277298284085333,60,320,166,409,-47,-7
22,0,0,0,0,0,80,80
23,0,0,0,0,0,80,80
24,0.6220419994929723,585,230,31,467,-93,-24
25,0,0,0,0,0,80,80
26,0,0,0,0,0,80,80
27,0.8221691719265722,495,598,494,402,-1,-15
28,0.7804304257805865,600,472,387,84,21,50
29,0.806305238341883,148,140,143,423,32,84
30,0.9852770930345344,273,137,233,413,-18,65
31,0,0,0,0,0,80,80
32,0,0,0,0,0,80,80
33,0,0,0,0,0,80,80
34,0,0,0,0,0,80,80
35,0.6426772327577323,266,578,275,379,11,52
36,0,0,0,0,0,80,80
37,0.7158621873017843,445,255,266,46,56,94
38,0,0,0,0,0,80,80
39,0.8648263918267044,419,492,206,102,-81,-95
40,0,0,0,0,0,80,80
41,0,0,0,0,0,80,80
42,0.6294847697083955,431,484,580,497,-41,91
43,0.8164099322602485,97,151,413,449,-7,-100
44,0.8311283676364185,491,462,263,518,46,-26
45,0,0,0,0,0,80,80
46,0,0,0,0,0,80,80
47,0,0,0,0,0,80,80
48,0,0,0,0,0,80,80
49,0,0,0,0,0,80,80
50,0.740566155288157,200,313,155,382,99,87
51,0,0,0,0,0,80,80
52,0.6269561225944437,361,42,176,483,-44,-18
53,0,0,0,0,0,80,80
54,0,0,0,0,0,80,80
55,0,0,0,0,0,80,80
56,0,0,0,0,0,80,80
57,0.8517580516406031,515,412,386,528,12,-97
58,0,0,0,0,0,80,80
59,0.7127077053172436,420,204,300,45,99,-30
60,0,0,0,0,0,80,80
61,0.8047811492910131,84,611,282,429,47,-86
62,0.901381826592627,239,187,556,245,35,-19
63,0,0,0,0,0,80,80
64,0.8159010639120389,272,221,350,418,0,56
65,0,0,0,0,0,80,80
66,0.8070205893594982,43,40,59,131,30,71
67,0,0,0,0,0,80,80
68,0,0,0,0,0,80,80
69,0.7325160127930427,511,222,597,356,44,95
70,0.826801595538766,241,442,87,441,95,40
71,0,0,0,0,0,80,80
72,0,0,0,0,0,80,80
73,0,0,0,0,0,80,80
74,0,0,0,0,0,80,80
75,0,0,0,0,0,80,80
76,0.9923988213276149,529,169,371,321,36,19
77,0,0,0,0,0,80,80
78,0,0,0,0,0,80,80
79,0.9735053100792143,217,518,259,609,-17,99
80,0.7398331677162979,177,397,581,214,6,-14
81,0.9228214139471176,172,4,54,108,76,90
82,0,0,0,0,0,80,80
83,0.7758594657245245,227,75,1,242,76,29
84,0,0,0,0,0,80,80
85,0.6221805104620455,197,324,586,39,-88,4
86,0.6258385787883111,28,508,364,540,-58,-11
87,0.9654412935817214,55,97,359,574,-78,5
88,0.6539965173976817,263,501,302,379,-75,10
89,0,0,0,0,0,80,80
90,0,0,0,0,0,80,80
91,0,0,0,0,0,80,80
92,0,0,0,0,0,80,80
93,0,0,0,0,0,80,80
94,0,0,0,0,0,80,80
95,0,0,0,0,0,80,80
96,0,0,0,0,0,80,80
97,0.7537736046385771,422,202,250,436,-29,-30
98,0.771846306902709,198,112,233,456,-14,-81
99,0.7572658099154634,113,203,387,317,15,-15
100,0.682818375164066,233,70,417,452,42,12
