T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0.7531835251853227,218,139,329,533,54,-21
2,0.8068493728613083,93,237,171,35,83,99
3,0.8940079278100032,324,475,109,156,-18,59
4,0.7712969312738229,47,449,171,5,-86,-13
5,0,0,0,0,0,80,80
6,0.7617951095308942,569,312,320,44,-49,45
7,0.6759694786426862,347,579,25,288,88,-22
8,0,0,0,0,0,80,80
9,0.9119831416684533,280,555,8,114,-96,48
10,0,0,0,0,0,80,80
11,0,0,0,0,0,80,80
12,0,0,0,0,0,80,80
13,0.8761572631514134,163,430,218,106,-50,34
14,0.9187987727295814,383,141,251,443,-61,-10
15,0,0,0,0,0,80,80
16,0,0,0,0,0,80,80
17,0,0,0,0,0,80,80
18,0,0,0,0,0,80,80
19,0,0,0,0,0,80,80
20,0.6106582206765289,582,53,605,62,80,10
21,0,0,0,0,0,80,80
22,0.8941914310716198,554,412,88,540,23,-35
23,0.7606887865237845,116,595,446,559,-86,31
24,0.8187930296046266,202,385,128,598,-52,18
25,0,0,0,0,0,80,80
26,0,0,0,0,0,80,80
27,0,0,0,0,0,80,80
28,0.8928562953713187,320,271,523,230,-12,16
29,0.9998384961821473,453,23,448,607,-44,-100
30,0.8659833759648969,428,554,207,293,-96,-9
31,0,0,0,0,0,80,80
32,0,0,0,0,0,80,80
33,0,0,0,0,0,80,80
34,0.8924311300977527,456,486,456,77,-77,-86
35,0.9248944680347857,126,314,255,435,-52,-93
36,0,0,0,0,0,80,80
37,0,0,0,0,0,80,80
38,0,0,0,0,0,80,80
39,0,0,0,0,0,80,80
40,0,0,0,0,0,80,80
41,0.7783603454294712,5,239,24,574,92,42
42,0,0,0,0,0,80,80
43,0.902666007478984,88,174,344,240,89,-34
44,0.959592603875348,125,64,460,328,34,19
45,0,0,0,0,0,80,80
46,0,0,0,0,0,80,80
47,0.7294152030994686,113,594,166,517,-12,43
48,0,0,0,0,0,80,80
49,0,0,0,0,0,80,80
50,0.9689848637823868,441,121,214,417,51,-6
51,0.7462419608168658,472,485,76,86,-87,26
52,0,0,0,0,0,80,80
53,0,0,0,0,0,80,80
54,0.6211732998227041,214,579,91,66,6,-17
55,0.6327159292870104,497,362,595,76,-89,50
56,0.8850852889864121,207,12,379,299,19,16
57,0.9084707032160957,88,301,400,39,-52,54
58,0,0,0,0,0,80,80
59,0.6431134813887291,211,472,86,100,-55,-86
60,0,0,0,0,0,80,80
61,0.7348759575031693,415,459,117,434,-89,12
62,0,0,0,0,0,80,80
63,0.8707664386588184,429,539,49,105,14,-96
64,0,0,0,0,0,80,80
65,0.7457942769100026,30,338,569,618,-40,-26
66,0.8517227525739307,416,190,119,456,45,-32
67,0.8022290526347835,392,98,472,315,65,-89
68,0.8185014727785114,177,442,181,224,66,39
69,0,0,0,0,0,80,80
70,0,0,0,0,0,80,80
71,0,0,0,0,0,80,80
72,0.9989919518135922,236,319,393,329,53,7
73,0.9950995622668214,265,182,612,2,94,-3
74,0,0,0,0,0,80,80
75,0,0,0,0,0,80,80
76,0.8771851412672823,183,53,590,227,-39,-16
77,0,0,0,0,0,80,80
78,0.9491756484518721,483,442,287,258,25,81
79,0,0,0,0,0,80,80
80,0.8086280346277975,202,214,350,346,-10,-43
81,0.8240849427634594,567,495,598,484,-61,-62
82,0,0,0,0,0,80,80
83,0,0,0,0,0,80,80
84,0.8901944700109402,232,181,216,111,-85,49
85,0.6981738247658236,97,381,54,165,-67,-38
86,0,0,0,0,0,80,80
87,0,0,0,0,0,80,80
88,0,0,0,0,0,80,80
89,0,0,0,0,0,80,80
90,0,0,0,0,0,80,80
91,0.748746543315687,25,69,155,62,65,48
92,0.8338595829432841,534,527,177,440,32,-30
93,0.8826189375123344,489,569,381,408,-45,21
94,0,0,0,0,0,80,80
95,0.7852370256280867,152,17,300,252,64,-54
96,0,0,0,0,0,80,80
97,0.7652679291293971,482,370,464,222,-55,90
98,0,0,0,0,0,80,80
99,0.74521007535184,325,341,89,596,17,24
100,0,0,0,0,0,80,80
