T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0,0,0,0,0,80,80
2,0,0,0,0,0,80,80
3,0.871571680553308,17,34,596,427,78,50
4,0,0,0,0,0,80,80
5,0.7094964971230848,42,247,541,163,16,23
6,0,0,0,0,0,80,80
7,0,0,0,0,0,80,80
8,0,0,0,0,0,80,80
9,0,0,0,0,0,80,80
10,0,0,0,0,0,80,80
11,0,0,0,0,0,80,80
12,0.9179883590914012,526,396,283,193,-7,55
13,0,0,0,0,0,80,80
14,0,0,0,0,0,80,80
15,0.6353608200887474,116,461,582,249,-49,-26
16,0,0,0,0,0,80,80
17,0.9020415400963854,1,469,528,174,-12,-84
18,0,0,0,0,0,80,80
19,0.9694129945122963,235,179,288,429,-12,99
20,0.767298292545184,407,595,243,466,95,-25
21,0,0,0,0,0,80,80
22,0,0,0,0,0,80,80
23,0,0,0,0,0,80,80
24,0,0,0,0,0,80,80
25,0,0,0,0,0,80,80
26,0,0,0,0,0,80,80
27,0.9883846111167196,169,315,21,306,-51,42
28,0.9609379699098721,455,191,250,426,65,-54
29,0,0,0,0,0,80,80
30,0,0,0,0,0,80,80
31,0.6461879600282094,601,619,54,144,32,-61
32,0.8220328252443949,447,162,417,285,43,-32
33,0,0,0,0,0,80,80
34,0,0,0,0,0,80,80
35,0,0,0,0,0,80,80
36,0,0,0,0,0,80,80
37,0.890054719447166,407,225,157,270,-87,86
38,0.7509898271358554,59,495,452,433,5,-63
39,0,0,0,0,0,80,80
40,0.7586982691006097,344,24,103,472,38,-3
41,0,0,0,0,0,80,80
42,0.7676971968559434,484,175,76,204,-86,8
43,0,0,0,0,0,80,80
44,0,0,0,0,0,80,80
45,0.6166001364346992,430,302,341,41,-79,-64
46,0.8667528087451543,574,323,169,520,90,71
47,0.9973638889757901,389,88,79,386,-100,-62
48,0.7651049639500823,265,537,336,19,-13,-36
49,0.9277920890629714,317,446,421,84,61,78
50,0,0,0,0,0,80,80
51,0,0,0,0,0,80,80
52,0,0,0,0,0,80,80
53,0,0,0,0,0,80,80
54,0,0,0,0,0,80,80
55,0,0,0,0,0,80,80
56,0,0,0,0,0,80,80
57,0,0,0,0,0,80,80
58,0.8558269285262852,508,104,567,253,5,-93
59,0,0,0,0,0,80,80
60,0,0,0,0,0,80,80
61,0,0,0,0,0,80,80
62,0.84022170130042,56,476,355,574,28,-98
63,0,0,0,0,0,80,80
64,0,0,0,0,0,80,80
65,0.9847541801305202,43,100,344,166,86,-46
66,0.8643342284205963,318,46,411,305,-12,-71
67,0.8543782670710999,50,13,146,176,35,45
68,0.6268644625957676,211,27,345,396,-1,74
69,0,0,0,0,0,80,80
70,0,0,0,0,0,80,80
71,0.8046691239773444,68,169,269,290,-60,20
72,0,0,0,0,0,80,80
73,0,0,0,0,0,80,80
74,0,0,0,0,0,80,80
75,0.61783274914658,250,477,375,586,-60,16
76,0,0,0,0,0,80,80
77,0.6741382457403531,202,106,568,508,66,-33
78,0,0,0,0,0,80,80
79,0,0,0,0,0,80,80
80,0,0,0,0,0,80,80
81,0,0,0,0,0,80,80
82,0,0,0,0,0,80,80
83,0.7618750609108804,86,397,165,397,2,7
84,0,0,0,0,0,80,80
85,0.8609138585046575,176,332,579,54,25,-15
86,0.6145304911123984,460,84,269,305,32,62
87,0,0,0,0,0,80,80
88,0,0,0,0,0,80,80
89,0,0,0,0,0,80,80
90,0.8132937299505533,235,200,510,529,-98,-65
91,0.6795283116568458,16,307,176,149,2,42
92,0,0,0,0,0,80,80
93,0,0,0,0,0,80,80
94,0,0,0,0,0,80,80
95,0,0,0,0,0,80,80
96,0,0,0,0,0,80,80
97,0,0,0,0,0,80,80
98,0.6852397670034464,124,415,248,588,23,51
99,0,0,0,0,0,80,80
100,0,0,0,0,0,80,80
