T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0.6671477342395573,218,282,518,382,43,28
2,0.21391458983592182,533,350,588,79,51,57
3,0.41230737655755234,183,579,70,202,34,-72
4,0.06785456845786397,369,60,273,303,-60,-69
5,0.6545867091803047,494,515,550,392,-20,72
6,0.7617322376561455,366,79,58,305,-33,-97
7,0.9450719903538137,422,210,484,475,-50,61
8,0.37235329935647354,11,540,246,59,96,-10
9,0.6933249967329744,282,6,614,202,-8,8
10,0.43749298079805576,345,235,583,165,-60,-20
11,0.5996864529078344,375,248,221,515,-9,-64
12,0.9671792703446593,591,58,564,306,-94,88
13,0.5332229473249006,167,440,580,190,66,15
14,0.77044967719003,338,477,319,502,96,32
15,0.4682825025193892,86,259,40,379,7,99
16,0.9507846760438653,425,285,112,470,-9,80
17,0.24980526200540565,576,238,338,43,81,46
18,0.8439655348199248,219,127,322,435,67,26
19,0.22125100717325896,377,36,461,17,83,-79
20,0.912052719982319,461,304,115,201,78,68
21,0.3938605920844852,579,23,121,119,-64,62
22,0.8535220862048477,619,455,150,265,-95,-87
23,0.5981931638388062,488,450,297,560,-34,-100
24,0.2144061874736889,510,172,269,491,-25,-77
25,0.09869973534528886,95,308,405,199,64,-83
26,0.30715544024851027,385,16,417,433,-27,83
27,0.0691695203638466,26,395,446,374,56,57
28,0.07372223274099365,444,336,390,271,62,-46
29,0.7889113238747856,96,543,4,481,-37,-62
30,0.6395965049881229,263,161,391,32,86,-8
31,0.7343053700045231,405,201,598,400,-94,6
32,0.024119565559980072,97,42,384,21,-91,-88
33,0.6358742431157453,145,591,384,132,-7,63
34,0.9130031204149596,112,375,5,491,-38,-61
35,0.4177775054845232,558,552,78,513,-35,-16
36,0.9405856808081532,539,546,116,607,39,-28
37,0.9199253487304165,60,77,605,410,28,31
38,0.713246496331662,284,167,65,481,-44,-22
39,0.4735721691757885,62,420,245,257,-62,25
40,0.29625408902477535,383,620,228,223,92,66
41,0.5685755287173706,347,119,583,263,-83,-98
42,0.292007966710926,500,378,266,372,-24,-53
43,0.7631445586364796,334,301,239,234,-12,80
44,0.2825586957445376,197,493,452,359,-72,29
45,0.27498585351763916,423,78,455,588,0,30
46,0.6324534801571329,218,329,618,166,-31,59
47,0.9496241944666237,286,458,160,385,-14,-21
48,0.6579611534275345,444,321,487,69,16,17
49,0.8920069690458102,106,556,339,197,-29,-34
50,0.2623942219209946,133,217,176,418,-12,-66
51,0.8854218026592914,307,491,254,337,73,-26
52,0.7031145513601498,509,527,36,128,70,-85
53,0.860615686753192,472,225,387,490,87,-58
54,0.5668119696589671,102,525,597,597,54,-93
55,0.8063466732549833,11,359,463,80,26,24
56,0.17058160427145153,531,604,531,413,-20,2
57,0.8488689595308311,316,611,56,73,0,55
58,0.7356021062410096,399,286,147,43,50,-47
59,0.3010613593027488,342,152,197,135,18,-100
60,0.527886054967359,394,134,312,64,-83,-4
61,0.3901082075961152,468,43,11,464,97,-72
62,0.1616430938590646,364,272,425,438,35,37
63,0.6603832328068634,393,342,529,179,-7,84
64,0.3596619982246133,206,425,77,72,-12,-26
65,0.4537635507722628,236,55,10,168,40,61
66,0.6479483849308683,62,300,124,514,-70,5
67,0.7682733311277856,48,290,196,1,99,-58
68,0.5985965903233919,542,222,586,539,-70,46
69,0.3115421884989038,401,54,428,211,-78,-56
70,0.798983399792101,498,160,355,442,21,10
71,0.39979089073426943,366,471,528,340,10,-18
72,0.7399230009893936,194,619,145,86,6,-56
73,0.23856786994482737,415,121,307,401,97,21
74,0.42295464451433074,8,566,376,224,-9,-63
75,0.6256689741130699,319,389,63,372,69,45
76,0.005314407753520212,103,299,615,58,-87,-6
77,0.34070699714302033,58,492,370,504,82,-23
78,0.2664870957745854,69,486,542,606,18,-32
79,0.7984007769561468,168,158,88,123,25,36
80,0.77926107875497,579,148,424,560,66,100
81,0.8142730638040304,558,428,615,365,-84,-7
82,0.226770446277752,501,19,435,513,-41,-62
83,0.15674583294491462,343,619,614,327,-43,-12
84,0.07254069967386478,439,77,575,590,-37,-92
85,0.22864518811801615,57,186,608,290,51,63
86,0.5307420219258296,94,586,246,496,91,97
87,0.6646411230037764,283,533,113,540,-46,-82
88,0.14036932298132698,450,254,454,121,-17,-79
89,0.5254635430067573,598,260,521,340,-50,24
90,0.36223181878723676,618,117,240,442,49,-63
91,0.8943261990953142,618,592,392,9,-66,-30
92,0.4024210202743098,45,179,108,27,84,-84
93,0.8057244435185946,187,428,535,614,-4,-51
94,0.23443283329027975,534,31,577,602,-90,69
95,0.22274222409820066,84,498,228,109,-90,42
96,0.5887575717344361,582,366,283,34,-92,-2
97,0.4068180500004758,498,575,614,140,-32,3
98,0.23870862406781468,251,547,322,489,43,13
99,0.2710509143608282,192,585,15,290,86,-26
100,0.8698305430756732,252,503,458,68,2,16
