T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0.5325360084928727,4,533,465,247,56,95
2,0.9243885934469304,364,261,417,469,25,-63
3,0.2125156423135125,89,515,168,472,83,-55
4,0.8373756810929374,15,118,515,226,-2,-76
5,0.9147295438685241,465,434,332,382,-63,84
6,0.21915190122643957,120,113,390,430,83,28
7,0.3339742264344405,235,544,510,92,-30,-68
8,0.5666990430779855,46,600,469,370,34,-43
9,0.3300313005829778,259,156,548,536,69,-19
10,0.9934559844251011,508,362,564,83,57,-63
11,0.8705505812178664,392,259,218,138,93,-12
12,0.7198275274112529,158,275,174,493,89,14
13,0.7167176821744451,459,594,426,464,-92,2
14,0.7083380830249918,345,250,338,409,-75,1
15,0.1481507306330223,152,37,176,249,-41,65
16,0.7197822698028781,6,283,176,38,-92,95
17,0.6252390872230986,521,516,509,482,56,-31
18,0.08434920037666727,37,538,422,603,50,-44
19,0.13597087691191123,376,312,201,201,-89,7
20,0.7976364970080351,288,196,365,512,-10,8
21,0.7330158741476736,77,524,342,88,76,49
22,0.9208673530918638,74,541,338,475,-97,-81
23,0.1773252886355604,375,272,121,280,-24,-55
24,0.3691510032118577,266,468,14,376,-69,-57
25,0.9647765998553428,397,434,559,452,-55,29
26,0.3170778791550819,596,30,285,419,3,46
27,0.7226829617085853,376,134,364,11,-25,-49
28,0.9192925235048591,181,396,607,185,79,-75
29,0.04637636037274562,617,450,543,290,31,83
30,0.04534212812167693,84,214,9,15,-37,-17
31,0.8575049807115074,447,420,365,317,38,-92
32,0.518129048836567,50,302,354,389,-8,-73
33,0.6873503539151321,74,514,535,486,55,80
34,0.4314017311048438,210,453,352,24,-39,-9
35,0.7978070433638216,299,217,97,324,-30,-83
36,0.8534043972972191,135,597,594,10,55,3
37,0.6109419555467303,35,7,254,610,4,61
38,0.2376383799715872,37,168,563,275,66,56
39,0.7319515589885237,342,538,399,66,15,-5
40,0.4316859124534186,350,71,227,418,22,3
41,0.006653667176159006,255,225,598,422,31,32
42,0.4267030825380488,254,473,142,410,-99,42
43,0.997709751303876,201,396,479,553,14,42
44,0.34173795066455026,65,602,438,79,62,46
45,0.5162471893370179,109,221,291,544,-11,-19
46,0.02923742257591022,488,497,56,214,63,-48
47,0.041246580607404826,86,59,9,195,5,-93
48,0.5689118317594676,500,533,228,487,0,-59
49,0.6902879197714735,29,1,152,574,9,-24
50,0.741104238275523,568,576,273,372,17,-77
51,0.10478151519812795,433,371,475,286,5,-11
52,0.933712759936835,540,203,134,195,22,-86
53,0.6649796588229929,356,509,533,52,-30,-17
54,0.566622557414837,527,495,576,13,85,-75
55,0.09741745551603287,186,176,87,238,2,64
56,0.24447059311278907,560,566,91,563,94,83
57,0.2755328718984851,292,579,507,120,69,-56
58,0.7055878809858188,562,25,563,65,-18,1
59,0.06297199323465685,13,17,107,475,-14,58
60,0.6399695499908818,611,490,334,495,60,-42
61,0.9278783626518018,52,248,2,276,-15,68
62,0.6514422114916218,98,436,476,354,46,-5
63,0.9664782938761598,432,109,609,507,-4,-62
64,0.3448289810858812,334,85,318,348,85,-77
65,0.940540684533627,407,613,439,519,73,97
66,0.7988330575306427,111,31,243,218,-67,-60
67,0.7528363011497856,549,12,350,481,10,21
68,0.09175114373428794,463,258,376,553,-34,49
69,0.8221735494536089,8,110,73,189,20,-33
70,0.3985999106446545,521,533,326,185,-52,12
71,0.9920427847228086,209,608,496,380,-2,27
72,0.7781140653969066,485,282,291,190,-13,-44
73,0.3678413853872735,576,19,124,344,-88,44
74,0.38075823318942903,422,213,316,508,-36,98
75,0.20181424752383925,240,96,552,12,46,-29
76,0.022905569310088914,562,19,94,204,-6,22
77,0.769302102803743,7,212,152,561,52,50
78,0.4089074101448755,617,373,597,142,-48,77
79,0.37099341074071035,253,363,555,230,30,11
80,0.6842503218367499,311,203,238,110,47,29
81,0.7021305064506781,214,146,517,406,56,-22
82,0.019777593365739143,134,252,338,89,-48,-17
83,0.8285190126818452,487,602,618,349,-30,-45
84,0.9615123727690447,185,237,237,387,89,18
85,0.9227033868385005,499,253,466,83,-20,-80
86,0.9374522276437488,464,287,155,216,45,-27
87,0.6934440015842768,473,451,202,73,-100,79
88,0.14779381724656793,55,311,126,53,39,27
89,0.8730062648634265,250,387,58,200,-86,44
90,0.06807617124362852,443,526,407,463,33,19
91,0.5189428569709635,45,291,258,81,-10,-65
92,0.250372779928291,376,475,501,272,16,71
93,0.16638457885797975,26,1,516,275,74,39
94,0.2820102704303036,583,95,599,282,92,2
95,0.3455822578246598,551,532,21,118,83,-10
96,0.43995769182276767,226,456,529,215,69,51
97,0.039921770732016304,467,215,332,126,-38,-90
98,0.5722437759956451,119,157,610,185,68,-54
99,0.7255132562090294,548,283,51,377,-18,8
100,0.24841583050134386,329,288,97,81,-12,-59
