T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0.21825977896103754,4,41,498,434,44,93
2,0.09647678156559403,437,433,431,192,-82,32
3,0.9213301994399827,69,3,592,212,27,56
4,0.20058670400845813,1,277,465,408,58,-14
5,0.4253524784695437,6,354,556,145,-72,-12
6,0.3034381910626114,473,265,533,199,67,68
7,0.5725327723056217,247,399,135,374,-60,24
8,0.07941568930202791,153,100,488,566,90,-100
9,0.640936416827437,473,440,411,427,-29,66
10,0.21341730472895026,149,595,73,41,-50,32
11,0.43708468150839175,47,178,474,598,-85,-32
12,0.11227281168310166,456,614,144,5,16,48
13,0.7805041112780278,197,74,311,525,-19,-65
14,0.20635454445334422,523,407,428,369,-12,51
15,0.7919268179717093,569,107,616,62,-1,-85
16,0.4937311650427937,153,51,286,77,73,-26
17,0.5541750638845947,565,368,109,216,94,11
18,0.6016269845077177,354,424,167,142,16,8
19,0.06527051058297917,517,308,308,254,-14,59
20,0.508280905972378,450,422,472,500,-79,3
21,0.32144938598615336,419,378,303,521,-60,-11
22,0.014220450303864651,458,542,439,240,67,-52
23,0.913832222198069,283,265,29,325,19,-4
24,0.9757484477816801,58,491,571,370,-66,33
25,0.8384037346416157,432,394,604,355,-57,-57
26,0.07023113131368486,195,380,68,551,44,76
27,0.5774899685244465,124,198,296,307,92,-2
28,0.4508356941854219,492,560,5,70,-95,-72
29,0.756033322660696,238,513,274,107,-99,67
30,0.7243461082108009,392,285,295,542,-51,51
31,0.4576212675788226,493,516,298,387,91,-100
32,0.16611266072800202,75,186,79,96,-30,74
33,0.3869963802877382,21,494,494,268,-44,-85
34,0.051546223740377206,470,18,491,558,41,16
35,0.6106352592225486,131,290,297,591,60,-93
36,0.5702715542242572,452,3,355,48,-95,-23
37,0.9068619377166381,432,62,562,574,-78,29
38,0.6457740471304899,3,585,312,429,-47,75
39,0.3194814945516008,353,161,168,135,-99,14
40,0.013186586373421738,319,528,451,68,84,69
41,0.10172322932541566,76,591,185,536,96,54
42,0.10057773825082394,542,436,186,208,47,-60
43,0.46052585067609775,310,529,310,17,3,60
44,0.4829563926689542,223,100,169,229,70,31
45,0.5693770930570582,265,283,247,428,17,-95
46,0.201754497357314,540,404,350,512,-27,46
47,0.9450995133022061,254,593,443,410,76,90
48,0.3865339236568994,614,22,315,146,72,-43
49,0.3313223406845791,530,532,246,96,73,-18
50,0.21203593418459832,347,285,132,563,83,16
51,0.864334016681976,222,540,596,129,-8,-4
52,0.7178417592529156,436,125,189,563,97,38
53,0.05994474771818448,295,59,74,112,-1,42
54,0.47836842317676387,475,96,451,233,49,-100
55,0.14677049133999387,128,270,484,161,-84,60
56,0.8049426194569392,415,438,171,105,-7,69
57,0.5032070126145476,151,326,71,472,1,-32
58,0.12149037518279293,560,100,417,530,-74,22
59,0.2641963488767417,558,336,523,103,-48,64
60,0.25616591658030585,226,231,526,443,-42,-63
61,0.2850745937728354,260,348,159,133,-22,28
62,0.3896975429566084,526,408,618,202,-31,88
63,0.5403429720637607,135,81,561,149,1,-64
64,0.6672275610173388,226,524,70,503,61,-58
65,0.29456378761214486,99,581,616,136,30,84
66,0.9563925167555474,229,250,66,189,72,-4
67,0.024733110918715884,34,195,461,321,-64,26
68,0.061084509758169925,588,507,213,233,-73,-36
69,0.5074403783508727,406,79,410,181,76,60
70,0.3056172058835416,326,132,140,119,56,43
71,0.5685802032444642,506,118,252,336,98,3
72,0.31653226784620436,216,391,397,603,-8,65
73,0.3006041181562201,225,470,280,259,-15,49
74,0.4534868865802101,109,257,619,152,76,22
75,0.4416153711771844,251,364,22,117,-69,78
76,0.6128143445863826,371,319,460,530,68,-51
77,0.6838795608173714,421,426,268,483,29,-93
78,0.687435959946207,375,237,263,346,-15,-20
79,0.5184323357758334,191,3,619,610,27,54
80,0.4837863102076899,404,553,79,516,87,45
81,0.37126933049074073,522,162,588,81,-87,-12
82,0.48479078875024373,406,592,213,177,-75,17
83,0.9187069972562177,266,114,595,294,-17,-94
84,0.5688566888781491,520,484,531,428,62,-81
85,0.36978384030101163,154,404,294,470,95,53
86,0.5876583733166433,382,11,607,437,59,24
87,0.03427417789238485,533,176,512,261,69,-8
88,0.4305566391178064,163,96,490,333,-73,-22
89,0.8085685715729026,166,14,565,176,38,77
90,0.6004578312778199,93,544,417,178,-27,-22
91,0.05865746259556548,119,454,204,12,-42,-69
92,0.4599663216475305,182,293,28,4,11,30
93,0.6108787520820113,484,418,236,99,-53,91
94,0.585028113972966,423,187,384,138,-99,-52
95,0.010677679580806565,316,188,297,165,43,79
96,0.014293313846788891,305,142,295,270,12,-15
97,0.7473872101743614,534,26,508,15,87,33
98,0.0658759182786035,495,274,196,465,-35,32
99,0.6492802949579342,167,373,577,352,-98,31
100,0.26215682998211376,431,562,361,245,-44,62
