T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0.7972570321034979,14,130,278,179,43,-72
2,0.6006617805008687,448,61,369,607,35,-92
3,0.7884683806345931,211,490,238,459,-86,-95
4,0.45401273288070065,278,139,201,433,-63,-95
5,0.3676676703163315,184,459,94,118,-70,-3
6,0.41131269750401145,436,488,207,293,-50,-26
7,0.5684788919900022,617,131,275,72,3,97
8,0.2409305956941873,605,491,490,151,3,-31
9,0.607008152350784,91,481,253,432,-63,-87
10,0.3200165153843376,404,60,24,40,13,15
11,0.8533961011188795,169,543,440,487,68,65
12,0.16673158472858918,126,533,453,298,-96,-81
13,0.28827610398961856,342,370,355,105,-67,89
14,0.16065835201914003,504,480,603,51,-23,-45
15,0.7007850783639115,261,513,543,364,-19,37
16,0.8845520343318801,209,430,103,390,-42,67
17,0.9433341712705143,30,221,566,488,-60,92
18,0.5090607160002129,612,432,370,78,-96,-63
19,0.9629825778097263,491,396,512,53,80,68
20,0.5182609912656622,584,399,109,84,62,-22
21,0.35759431473998204,167,499,341,199,70,44
22,0.5792029095115089,428,369,146,481,58,-50
23,0.1522426200675322,567,517,291,285,6,-65
24,0.2960864605310597,334,35,201,305,46,-4
25,0.22748996161759805,81,152,501,584,-17,-76
26,0.15052153557644443,264,586,202,616,-96,-75
27,0.6039647262685176,576,555,264,33,-55,-27
28,0.16818271165095366,284,170,150,612,66,-17
29,0.05795449580727541,54,155,508,303,66,87
30,0.5342195588599101,200,186,31,171,-54,-94
31,0.9072333940992682,573,552,480,325,98,13
32,0.4881925719514133,309,116,355,109,-50,-64
33,0.12933664054615224,561,444,616,472,-100,-96
34,0.9093411330928725,456,193,355,299,-9,-65
35,0.18935349674408652,84,614,583,212,-85,91
36,0.7038839817919522,186,354,2,227,81,-86
37,0.00950438381072638,540,56,488,538,-55,-64
38,0.12315337257715708,263,62,400,416,64,-3
39,0.1483420744909425,17,32,543,468,51,-31
40,0.0694634921033922,557,338,379,13,-41,-83
41,0.12128965263356317,352,248,401,93,91,26
42,0.5436812792510213,65,20,389,361,37,35
43,0.6183126313894897,113,564,144,402,9,37
44,0.4454871023111715,110,187,226,444,15,-90
45,0.09705303703984858,438,444,12,407,96,-50
46,0.3740294546344137,164,617,394,477,70,81
47,0.6761023931943556,120,101,109,245,-97,64
48,0.2326655500139766,244,212,343,327,-22,86
49,0.5281287850082994,202,68,329,99,-39,-75
50,0.8721999957165978,120,576,265,427,28,99
51,0.8934208878997522,540,41,81,480,-26,47
52,0.4394563892269314,600,179,416,357,98,92
53,0.6100296256111108,385,40,51,87,18,-21
54,0.4334276746783544,433,500,379,124,92,69
55,0.11166096172316875,240,140,496,36,7,88
56,0.03332766320353353,133,7,364,95,39,92
57,0.18541018315121394,227,140,429,192,-34,-5
58,0.8181766017673469,59,139,1,548,1,-1
59,0.4671387787956556,432,599,45,599,-4,88
60,0.04447493980172723,201,498,84,219,40,30
61,0.6917777249704593,355,287,258,567,89,-28
62,0.8628975610634237,468,311,82,392,-90,39
63,0.3090790450610996,85,295,211,371,-84,88
64,0.2727262742304162,105,585,379,21,-11,-44
65,0.20459690031880529,235,44,402,308,-92,95
66,0.8487063545430894,147,439,290,136,42,98
67,0.06998917764675117,106,406,521,451,-60,-95
68,0.32421418165214333,365,585,450,144,16,-42
69,0.21698140795675158,240,72,13,406,41,-5
70,0.6391672439317794,67,146,561,61,38,-19
71,0.5305225396302414,184,82,241,175,81,-72
72,0.8490416422792495,589,194,523,169,97,63
73,0.9889262495197249,266,495,174,102,41,-22
74,0.16662853722405147,117,56,457,562,-87,12
75,0.0628443601228551,369,57,399,175,10,28
76,0.05076109022003328,61,20,246,522,37,28
77,0.3248429882259658,447,605,553,14,34,-99
78,0.3425309652731876,336,460,127,111,65,-59
79,0.22519308314220055,155,581,52,6,83,85
80,0.16949457056742634,26,284,82,284,54,62
81,0.6469583107407572,598,288,320,327,73,-29
82,0.8033634387207617,415,84,453,298,-71,7
83,0.4285018171604468,196,35,360,527,1,-59
84,0.5062808590364055,393,218,29,486,-36,-96
85,0.5964560582435705,87,374,236,82,56,33
86,0.19351825754743224,224,80,298,149,-59,36
87,0.8475719581384205,557,39,229,249,-25,34
88,0.13256086332117945,452,473,261,419,76,93
89,0.009081651667466661,146,337,262,444,79,30
90,0.6315936102891826,554,101,14,313,79,-94
91,0.12894249899997023,554,588,353,341,26,-50
92,0.7924486499676693,90,434,212,24,-64,86
93,0.4434305169757716,240,493,463,584,-81,22
94,0.570833383266006,526,65,321,440,25,48
95,0.7906343286569293,492,117,586,36,-69,-41
96,0.7021136852483569,105,361,136,392,-83,3
97,0.6730561159142474,349,185,525,244,71,-32
98,0.6577281818992756,132,347,132,462,-4,11
99,0.18524088359673296,76,598,458,216,-20,-82
100,0.3795443299696787,379,327,494,198,32,-12
