T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0.6372674743280261,374,25,169,340,-46,-95
2,0.5329653820908034,449,39,99,226,-7,-8
3,0.6818952231188037,314,271,54,189,-100,58
4,0.07719928149921906,451,598,539,112,-55,100
5,0.954571118069002,428,581,282,404,80,-30
6,0.5107035277095084,401,40,346,178,-18,-70
7,0.556356917549635,207,25,298,60,55,87
8,0.3514031474166288,191,240,212,264,-88,-58
9,0.5347915520282044,221,127,109,153,4,-33
10,0.14215442179148974,75,241,168,378,-26,64
11,0.9571530965033426,12,461,538,394,76,-18
12,0.7219218791571098,266,519,421,539,60,35
13,0.03373818309384535,223,80,80,491,-96,-67
14,0.3121337222670092,123,244,535,146,-42,-97
15,0.4618332139814961,499,99,515,235,-16,91
16,0.0825586169149688,282,23,96,321,-24,-99
17,0.06271492647043608,358,528,549,41,-100,5
18,0.7130797224468155,13,101,234,199,-98,58
19,0.6768492634745111,530,306,58,56,94,91
20,0.3521540885513058,349,169,478,616,-61,-43
21,0.008242783342032434,446,520,418,539,-6,-70
22,0.19745440944865345,581,508,16,144,-80,4
23,0.32529811400004416,408,354,246,393,-27,56
24,0.4581919785358227,512,236,244,120,44,23
25,0.146530034991604,457,167,202,140,12,59
26,0.618535291037697,8,334,205,268,-93,-60
27,0.8689979323828357,121,330,478,491,37,-6
28,0.9547503756793735,344,595,612,155,-46,-68
29,0.8340535023403666,184,406,95,402,23,-39
30,0.863760983769114,519,424,121,368,10,-54
31,0.32408225838761606,124,86,191,374,-3,-100
32,0.4672360598233404,25,553,500,395,56,-11
33,0.13743268815053977,441,453,342,451,5,-57
34,0.721951823036288,263,594,507,137,65,-29
35,0.5236621105911748,544,464,330,178,-8,-7
36,0.9990360460322256,535,246,99,295,59,-55
37,0.3882195156157586,242,290,610,515,4,9
38,0.1094717634382768,71,416,398,358,-81,97
39,0.4179369879766053,610,130,422,211,15,-30
40,0.9768209342870955,549,51,224,573,80,56
41,0.7229014743645377,227,205,491,591,-14,-41
42,0.31811161604945704,382,243,581,154,39,79
43,0.0684312891650053,430,597,57,124,93,-55
44,0.14265494498762843,585,368,349,241,86,16
45,0.004100579887194478,58,474,537,424,8,67
46,0.8845903701739686,391,538,169,165,33,23
47,0.6815830645950414,123,429,91,609,76,93
48,0.7459496835720925,116,592,597,513,34,-70
49,0.5415202625484073,215,588,370,353,-84,-15
50,0.0017478864985116527,161,107,23,562,-70,-96
51,0.28104111595420944,90,237,14,487,10,-13
52,0.6603965469265257,301,223,384,103,-95,-40
53,0.550227601891697,559,570,460,503,-85,83
54,0.3171434728207274,273,477,143,379,-46,-84
55,0.572123239831914,275,120,242,538,41,-89
56,0.37394462482335256,222,212,334,589,-16,18
57,0.5323253338980057,377,386,311,616,14,44
58,0.6167174260523965,337,436,389,172,48,-56
59,0.21156481144893757,437,262,108,236,-37,-40
60,0.09673136504846536,52,574,527,426,84,9
61,0.8473913619908835,24,495,408,26,-27,78
62,0.5575859307499857,174,43,601,19,-83,-58
63,0.025523154469724196,266,33,422,2,73,65
64,0.13016283104412696,421,248,95,102,-20,17
65,0.3470248244485403,178,259,91,182,-96,35
66,0.765497927494486,15,198,21,238,-55,-6
67,0.12945578597858454,525,46,231,374,-32,-8
68,0.6191546640069847,364,46,270,603,41,63
69,0.21535554453300154,563,362,577,532,13,69
70,0.4369582437032996,115,614,147,241,83,24
71,0.5977429544309862,170,190,293,63,65,-23
72,0.42614167268038294,490,108,346,11,68,41
73,0.5334025765622575,465,482,317,18,-35,-60
74,0.34112948054525527,408,66,257,517,29,-83
75,0.3533026467883815,334,542,378,566,78,71
76,0.9495529728461077,51,525,136,409,19,-80
77,0.7418164377234493,550,217,526,500,-38,7
78,0.3201548019779642,266,47,203,577,-19,37
79,0.02832038247335711,612,556,178,506,21,45
80,0.8526559466236732,12,178,501,501,-48,-84
81,0.13940669807612915,132,613,517,579,-72,-21
82,0.6084749728950731,558,198,483,588,88,-20
83,0.8771412773402715,42,475,253,124,-23,-53
84,0.5306108540198521,357,519,34,42,88,-51
85,0.8074481443038459,455,196,223,484,4,51
86,0.44039845370724984,588,44,200,128,-47,28
87,0.4909369997799081,537,170,518,523,-52,-43
88,0.4042744897531304,595,319,108,584,85,-86
89,0.7113430414300891,258,55,566,64,-16,74
90,0.8769784527876446,7,484,8,444,-8,-47
91,0.9499447657489901,233,176,19,226,-88,76
92,0.24159521799911965,412,238,477,262,36,29
93,0.7406672605498802,105,228,269,244,-90,-77
94,0.7262899982213991,413,282,90,386,51,-92
95,0.0999205078880846,542,441,591,241,35,29
96,0.26391866410554865,562,497,193,224,43,54
97,0.8340860550302022,546,501,375,474,-68,-2
98,0.8693811941269298,604,513,108,170,16,1
99,0.3162615388496973,591,266,82,491,-24,75
100,0.5795531758208827,58,128,244,559,77,-64
