T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0.5442678592048016,178,73,444,121,81,-11
2,0.41192544793195096,536,285,449,584,45,37
3,0.7912419886943433,368,334,461,524,28,-65
4,0.3042180130242088,43,382,570,184,-50,99
5,0.4210470955233391,83,280,342,329,-34,-6
6,0.20693055141238104,410,337,88,93,17,68
7,0.6718832119131614,254,549,436,63,72,-7
8,0.2287768897652407,328,104,196,526,-36,50
9,0.12007370006003992,308,118,493,209,21,-14
10,0.5651817456228077,422,421,403,44,-4,-36
11,0.6145850199646349,271,444,383,489,-3,-52
12,0.5217499680859693,227,416,52,344,97,30
13,0.6341305643161332,399,69,310,535,1,55
14,0.20957225090152587,207,249,551,211,38,-63
15,0.8281780165993842,181,56,264,562,15,-40
16,0.15657597570517579,161,104,412,454,11,53
17,0.8492357657971465,25,407,287,111,30,28
18,0.7155822093497087,177,489,515,470,13,74
19,0.43748376504162034,210,591,456,326,85,36
20,0.20356181213876656,613,567,192,565,-66,24
21,0.04578626078868597,225,417,188,512,-64,18
22,0.9167663609086955,268,95,340,604,98,-54
23,0.6564341642181177,104,472,548,341,31,71
24,0.8648913630483848,573,83,444,486,-87,-45
25,0.7649908822811492,390,259,323,565,-17,41
26,0.591525781851294,407,29,352,91,54,58
27,0.23648389913090073,90,602,269,37,-67,46
28,0.13870925238385057,289,203,334,279,-78,89
29,0.22804283951251647,347,504,531,545,-92,54
30,0.8384758244706138,557,291,81,298,96,69
31,0.05903010646982065,576,267,580,407,-81,27
32,0.861309012478024,545,614,423,268,93,-79
33,0.19881754840682742,375,468,45,528,82,-78
34,0.6023160851608493,251,536,413,201,-89,92
35,0.4776413374665468,579,355,406,259,-65,-7
36,0.16607279557902876,221,198,245,434,-45,-76
37,0.02784530445396871,340,284,299,286,74,41
38,0.5270469240901128,59,12,280,619,48,53
39,0.6218423527390202,144,554,238,555,99,91
40,0.0844222490511688,613,100,316,566,-96,82
41,0.9530307760048692,132,398,561,372,29,-48
42,0.11731946207869492,215,598,240,516,-85,29
43,0.16037730700504604,507,185,312,370,-14,67
44,0.23306767579491172,299,560,517,127,-41,99
45,0.4188418572919812,161,82,38,167,19,20
46,0.5927576296487408,524,335,429,88,20,65
47,0.253966407762802,65,387,269,570,-47,16
48,0.4401475716981803,504,54,187,179,38,66
49,0.862691775609407,367,372,317,9,63,28
50,0.3118623483048374,620,612,563,620,-54,54
51,0.4123017979189092,235,516,251,460,-37,-87
52,0.2820306225316731,216,555,333,340,76,-22
53,0.3595326935007186,510,578,592,316,28,43
54,0.6233393945610657,459,474,489,395,49,75
55,0.7920528776377039,409,232,136,486,-24,-93
56,0.6571184121939526,107,144,48,254,12,-59
57,0.5252438766458618,201,233,366,79,-36,4
58,0.7815847607729706,84,350,124,57,-20,-34
59,0.07421597304567529,369,9,369,214,-81,-49
60,0.30947341121256156,315,138,7,145,-63,2
61,0.6425921371933412,451,526,96,513,-33,-33
62,0.39345134974026297,577,429,376,45,-24,83
63,0.9650335810647025,415,516,232,171,72,11
64,0.788180822279214,58,117,271,164,13,-10
65,0.9173839990651921,27,268,480,342,67,59
66,0.8335513070128412,391,540,512,101,-14,60
67,0.21643909510124826,318,508,80,610,-61,89
68,0.7973551162280279,530,445,255,377,9,5
69,0.7897082500915978,239,236,349,376,-53,-27
70,0.5190466310048374,363,253,504,281,73,87
71,0.0019781667021706584,78,94,276,146,97,-6
72,0.5969206170125235,425,81,404,108,-56,13
73,0.9030294312836489,235,490,102,320,80,-1
74,0.9973105736380714,237,73,426,85,-24,-86
75,0.019448395832574294,465,58,260,444,85,-56
76,0.5992724671599418,618,136,397,259,-99,22
77,0.2578116214709054,595,419,64,135,-82,72
78,0.8276698961263896,313,421,492,318,-9,99
79,0.6949946731641928,314,31,165,374,-3,-41
80,0.5268507813337131,51,14,227,196,-3,-18
81,0.5377624474652637,373,156,109,447,14,11
82,0.2773518429164923,100,306,133,195,-88,-19
83,0.19156205938546378,9,393,58,590,-33,84
84,0.6269653255050489,0,540,550,331,61,-9
85,0.1958747012627018,121,156,425,204,-90,33
86,0.6496685803557222,306,535,228,3,49,53
87,0.5335384762603237,486,609,559,261,30,-74
88,0.43785387468376136,315,503,156,155,18,11
89,0.671356783360793,53,127,119,318,77,-1
90,0.5847376661663465,506,87,420,374,-54,-52
91,0.2386923277542038,166,324,52,123,43,-25
92,0.27857317663848435,143,333,414,189,93,37
93,0.24886983984216005,114,609,425,172,-63,79
94,0.813395197114581,466,319,127,128,52,-80
95,0.6610365990214753,195,270,315,573,-67,-68
96,0.024075222068754565,515,215,560,276,82,80
97,0.22269586140272457,34,400,614,540,29,56
98,0.4016636153135611,554,421,175,460,38,99
99,0.6055682694416363,263,295,121,570,-26,24
100,0.31647377031974633,215,578,326,327,-95,98
