T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0.2862494549028084,543,27,475,472,-81,26
2,0.22625924833487698,310,238,576,601,10,-25
3,0.3411362464799186,455,611,424,213,84,6
4,0.8432302407646436,288,357,254,16,-48,-34
5,0.15044893458453534,199,57,332,39,-25,-31
6,0.9127722459907691,522,59,382,336,-33,-79
7,0.502327116171032,163,430,397,425,65,0
8,0.9567213954213699,408,499,408,139,-9,77
9,0.9378495976413054,309,214,27,519,81,-60
10,0.5547949237555224,340,52,41,7,26,44
11,0.8772028972904677,310,227,386,301,8,65
12,0.26573379339494896,152,310,293,292,47,-16
13,0.6630088914231131,250,397,568,132,66,22
14,0.9695341269833655,498,241,197,25,-30,94
15,0.4830551976279819,469,127,449,446,-78,62
16,0.6711648380074985,298,529,315,486,-5,92
17,0.06207512810576099,273,472,190,325,79,14
18,0.4720127632488763,14,483,459,235,-65,-96
19,0.4617212662953233,331,130,545,357,79,-93
20,0.9567259628126726,564,383,470,393,42,31
21,0.4846400972598125,249,438,131,556,-98,-100
22,0.31623667059457317,233,68,325,500,71,68
23,0.9040447205452797,545,228,377,1,60,2
24,0.0635956531828974,322,299,433,334,-43,-91
25,0.2659377223813826,499,563,437,202,-60,44
26,0.7439487794023477,105,511,387,243,-14,53
27,0.8992859537651162,252,185,90,252,-73,69
28,0.11036357606762282,183,336,185,593,88,57
29,0.5505117051857906,36,528,415,332,-56,-26
30,0.2328476661354243,511,293,152,503,17,-51
31,0.19539902488224126,375,11,193,410,-67,-48
32,0.4687316013479522,410,573,202,127,-1,-88
33,0.616355443812487,153,180,412,583,98,-75
34,0.7075900916062176,455,85,287,346,94,95
35,0.3105843395610175,492,583,310,352,14,-36
36,0.601004599270358,390,388,201,36,59,-77
37,0.4204350006574302,233,334,370,411,88,-52
38,0.15131087385129482,191,24,288,242,-98,-30
39,0.5213318393565575,567,257,42,558,3,77
40,0.9799983028082484,198,409,620,602,46,-18
41,0.8273795022702615,400,205,141,492,-27,7
42,0.054178976089265585,343,312,529,104,-62,0
43,0.3384756634355931,253,427,139,10,-26,-44
44,0.08140379525290486,544,503,69,275,-52,12
45,0.6421244280619607,502,261,170,597,-76,-3
46,0.9330776574152307,112,465,102,466,-9,-49
47,0.7028195139053722,151,607,574,15,-14,38
48,0.2360989276180253,354,525,592,57,-46,20
49,0.04003242248699257,321,252,170,572,-73,84
50,0.9495032528303857,88,220,74,502,59,95
51,0.9874108947462805,214,495,356,332,-74,19
52,0.2367922592264614,79,188,393,191,-54,87
53,0.24152617566576395,29,352,422,307,-18,-46
54,0.7649991747578293,577,216,428,138,91,-16
55,0.8487315334572337,114,594,566,16,-96,86
56,0.499692450155362,347,108,390,489,23,18
57,0.4813354407154733,504,209,384,299,19,-26
58,0.2679654283089091,18,311,552,380,40,17
59,0.1201904139733787,283,481,249,233,2,-57
60,0.42237959755478727,2,576,23,408,-59,28
61,0.4816558116532409,335,203,526,450,-56,-16
62,0.42347783391613536,330,45,375,5,-73,-18
63,0.6531826176027132,494,366,551,553,-25,3
64,0.02798162145231564,260,140,483,380,89,3
65,0.9870304939213399,382,170,559,495,82,-83
66,0.6319367920830798,399,352,267,364,43,-24
67,0.5524855118862106,73,263,137,53,-25,-79
68,0.7357377239837638,495,427,452,191,-52,32
69,0.5050166931063121,253,68,173,105,30,-73
70,0.06574915538198889,119,159,74,198,-55,-24
71,0.31004556601869526,428,47,152,208,29,54
72,0.26418521576894793,311,375,45,38,69,52
73,0.28926198776192724,123,460,217,198,-71,0
74,0.09477370929161077,213,552,524,567,-32,68
75,0.5123828353361749,121,132,86,284,-79,61
76,0.3564554500536261,122,286,278,474,-35,40
77,0.09591817935854807,457,93,538,380,54,52
78,0.35567236073852193,601,486,526,190,79,-91
79,0.956781490462706,16,559,329,331,-83,31
80,0.5273097491700626,558,619,312,584,88,75
81,0.2087799126235712,310,91,599,167,-87,98
82,0.2547911956418356,409,131,95,153,11,28
83,0.08312551864802842,137,90,495,12,-44,-45
84,0.7029030297234566,11,403,504,7,91,37
85,0.8437264460301775,436,0,514,520,-12,-10
86,0.3764699092693763,443,439,245,77,55,85
87,0.6538595411474502,111,46,165,222,16,83
88,0.8786374021975158,303,317,169,403,-60,-83
89,0.9147561227003833,551,83,59,211,-44,48
90,0.7335740532407184,523,238,619,418,-40,14
91,0.03826451282557963,31,281,62,186,-22,74
92,0.38543900480750504,332,244,173,74,-84,-45
93,0.6428160662959564,128,393,292,528,-84,48
94,0.48146921474566007,293,332,549,311,-54,-8
95,0.6466413531516588,403,528,181,402,-42,75
96,0.4623415367960245,163,400,282,300,42,61
97,0.47322426906042125,286,139,524,581,21,-66
98,0.7495964999498121,180,182,589,591,60,38
99,0.5290249460638127,442,355,332,416,-99,33
100,0.6529204200273891,268,341,250,101,30,-40
