T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0.860122288382948,53,114,83,72,-21,89
2,0.4001901662789201,308,130,55,211,-20,70
3,0.4734220935377723,431,179,331,215,-78,-50
4,0.6426216703659933,285,615,71,46,33,-98
5,0.6743871006895326,304,52,336,153,-83,10
6,0.42885987873242615,544,259,175,297,-73,46
7,0.4832923660345191,173,502,352,197,-78,-97
8,0.09240682258871435,16,14,335,61,20,-47
9,0.4523398663297883,330,240,449,164,-31,-6
10,0.3293021448523812,331,541,605,474,15,18
11,0.44743914039661037,600,593,276,355,13,98
12,0.3967633926282509,449,187,79,375,-84,-59
13,0.37201783500635077,510,412,148,419,5,-58
14,0.2751010505736361,62,376,196,611,-95,0
15,0.42307373406751514,370,235,219,339,70,37
16,0.9289303008777235,226,126,353,310,44,-81
17,0.12969375865333732,53,71,335,238,18,-21
18,0.7413096540977833,230,254,480,395,-66,-93
19,0.48530812308077953,23,538,135,96,-28,28
20,0.3554887716075267,323,254,155,186,50,-28
21,0.034130449318900746,613,282,26,425,-42,63
22,0.40912702239335286,241,153,547,363,45,33
23,0.18398088993271566,536,307,386,555,-75,-37
24,0.2803081627828672,102,223,446,523,63,10
25,0.5360152419241335,488,510,89,586,-31,36
26,0.7921172813632055,122,581,230,35,69,-64
27,0.1688857278517113,589,82,376,46,-40,93
28,0.41564078447618047,17,233,127,237,-29,-27
29,0.35633938117695374,216,240,376,38,42,1
30,0.3011716012084221,496,166,451,58,25,57
31,0.7087518497197108,569,153,569,315,-96,-23
32,0.9396390728535657,80,94,232,292,62,79
33,0.2142848652395497,443,242,514,7,70,-35
34,0.5186097374363741,205,220,346,10,96,-59
35,0.22108632378141613,27,405,618,553,67,-91
36,0.618713150937585,546,122,301,33,73,-61
37,0.5996149894837691,601,35,453,459,-99,-10
38,0.15452745886590735,243,548,591,174,52,23
39,0.025638933155345822,238,37,138,330,-59,44
40,0.08828532628495356,522,99,603,298,-9,68
41,0.21910348097537224,69,271,61,184,-20,-84
42,0.4014918227309635,73,197,305,463,36,96
43,0.23276287426146158,311,160,277,118,26,-61
44,0.7540261959273816,425,352,607,248,-45,-12
45,0.7540521298191926,58,596,403,610,48,-10
46,0.8575363490210561,62,317,120,185,-54,-99
47,0.23935813993792265,16,520,170,283,64,73
48,0.4717218486833106,299,417,529,278,16,-69
49,0.5799353642770692,301,59,360,377,99,-72
50,0.856410504376673,498,453,533,202,-39,21
51,0.30574708752096835,275,137,498,192,82,12
52,0.7001758916530476,55,379,472,13,45,4
53,0.1946709985973496,341,387,438,472,-89,49
54,0.10026652133331704,571,477,170,313,69,-88
55,0.5853681751102227,416,302,512,188,83,47
56,0.5711790458275494,47,135,480,519,79,-94
57,0.5884711222405331,370,472,436,176,-75,-50
58,0.20305548290077557,333,485,38,108,21,-75
59,0.47955932524774236,374,578,129,218,45,22
60,0.43238704855434773,358,386,153,618,63,40
61,0.6051463014359857,263,395,163,22,33,14
62,0.37060310150536924,83,321,367,44,86,50
63,0.1420533862169212,460,562,120,150,-6,-97
64,0.3019675585983126,581,505,477,508,93,71
65,0.6104239957223068,191,436,494,495,10,-69
66,0.8537304543539656,361,50,18,254,-30,31
67,0.78801710616127,509,70,21,429,-64,12
68,0.8548849819095016,426,491,410,494,28,-84
69,0.1411002325954126,260,203,533,403,-80,-97
70,0.04792668274758238,501,527,408,53,-76,58
71,0.3920399923356792,342,339,128,246,68,-24
72,0.9037471349455956,341,120,265,238,12,-1
73,0.4209201004648464,343,61,449,38,-72,43
74,0.07069535337545485,263,121,290,35,-91,-2
75,0.8851460005472205,165,170,50,468,-99,51
76,0.45484286134069685,118,500,535,275,-99,70
77,0.6674880173339113,303,577,372,467,-32,-25
78,0.6210961966415195,145,106,189,40,-18,-100
79,0.6995236381603241,515,260,451,440,24,-22
80,0.6361058129989499,353,96,597,304,-31,13
81,0.9690908228754777,447,295,479,157,52,-4
82,0.28110682956692845,4,88,48,422,77,8
83,0.5220309220095347,326,462,608,570,-34,75
84,0.5330665419685645,459,406,538,395,-51,31
85,0.2230860226181378,433,213,113,259,82,-24
86,0.7699199631890721,310,478,328,269,-54,97
87,0.049085949409818586,274,182,209,220,25,-82
88,0.4604054008176075,0,359,451,597,-39,-12
89,0.4239475195984911,542,122,92,352,-55,83
90,0.19594527639557602,73,342,460,57,-49,11
91,0.3014038099716392,204,152,323,552,11,80
92,0.6963433002725169,458,528,175,355,-95,94
93,0.731216960209122,434,539,539,435,88,-19
94,0.32575622986121044,544,213,376,476,-86,-5
95,0.04627850805307632,363,508,17,140,26,88
96,0.8654045451086781,402,495,415,23,-77,-87
97,0.07997736109530362,535,212,246,461,30,-93
98,0.6862337241836719,578,105,420,576,-76,9
99,0.8477946460275918,588,106,85,342,84,40
100,0.4139236742553133,221,33,3,120,71,-4
