T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0.3522616029285215,258,567,178,581,-1,20
2,0.8330810337065235,218,101,123,74,-39,71
3,0.8704990088269392,472,74,426,177,91,1
4,0.30096303228931265,491,417,321,6,14,57
5,0.8363756252518293,342,54,27,444,-71,48
6,0.5597309291018502,398,147,593,324,-76,13
7,0.7809236614970455,69,203,416,564,-40,64
8,0.8101639743538874,580,167,21,383,-82,-93
9,0.38405367870993856,395,180,439,18,24,-21
10,0.9268105361494063,46,74,580,601,85,-39
11,0.26451882671119786,573,312,236,13,-30,-25
12,0.7982069482032668,54,157,581,282,77,-50
13,0.6796235563927019,587,496,413,170,-100,-1
14,0.7124108282400096,136,7,62,538,73,-82
15,0.5123683365681075,377,473,3,596,7,96
16,0.12183437854954471,173,559,363,44,-7,-76
17,0.1846607805894559,323,181,26,205,12,-64
18,0.37548296566970674,324,543,145,206,-78,54
19,0.7223137077524557,16,284,425,281,19,36
20,0.5459661251530961,411,84,83,365,-47,-16
21,0.9208069680315001,102,44,420,143,54,48
22,0.8923210791637604,562,143,188,254,-48,92
23,0.8755484492080298,65,398,156,223,-67,-83
24,0.3724993258455187,63,338,411,619,66,22
25,0.7876003102892352,289,4,318,99,22,-12
26,0.701723171281902,513,530,411,417,-58,-43
27,0.10412269913448902,498,87,436,144,60,38
28,0.33265020178399274,293,264,602,607,33,65
29,0.5892518405714693,329,458,275,73,-38,-78
30,0.9441695055372472,168,260,339,82,-80,-44
31,0.9877233271557387,570,261,157,437,83,39
32,0.6041662106009081,1,153,191,620,15,18
33,0.7940704020921981,219,36,261,424,-48,-35
34,0.6168139337840125,385,285,13,132,18,-98
35,0.8678568040980317,527,412,379,522,87,24
36,0.9003538039097326,605,177,575,477,-25,89
37,0.3982879712273003,348,55,491,87,-54,-87
38,0.7103614719247638,261,415,56,99,-92,3
39,0.7789354336749283,124,598,568,100,78,99
40,0.2165432348593478,339,13,169,6,88,32
41,0.42714615799090083,411,396,300,476,-45,98
42,0.2840123422529144,138,48,34,401,-91,15
43,0.5325638716348778,374,56,566,313,33,1
44,0.8928446706861588,420,467,521,206,-58,-41
45,0.15223159268607378,539,557,306,447,79,74
46,0.30971330216758075,194,428,155,608,-24,31
47,0.6712339976903565,140,445,543,440,-20,44
48,0.4589676253745183,486,485,155,608,-4,-37
49,0.8795512006527586,384,411,588,105,56,0
50,0.9044368807096649,204,25,499,365,-1,-87
51,0.09670700647531594,107,146,453,604,-35,50
52,0.7737101924342403,364,171,407,28,-65,99
53,0.6494437283293423,340,568,432,592,-11,92
54,0.08399840331248964,24,64,587,304,2,-25
55,0.7134659721819877,514,242,383,488,-52,63
56,0.11200497854685587,198,166,189,44,19,-26
57,0.17299034563803717,218,548,30,427,71,100
58,0.8250950272269251,349,552,149,573,-92,-10
59,0.34873064804285014,8,173,481,317,23,-25
60,0.07849719483204542,470,347,0,199,-19,8
61,0.9991500743635882,383,169,72,550,4,37
62,0.9572914223312342,332,513,231,430,-11,-48
63,0.8942205602039888,315,575,206,450,96,74
64,0.3978527383610573,508,360,320,50,-18,-98
65,0.2210331144106149,27,101,178,255,8,7
66,0.32598044837811546,539,598,257,46,-43,-32
67,0.09783680455764165,286,462,592,467,-9,-78
68,0.6049228930633654,121,543,13,326,55,-33
69,0.4062497466737812,27,166,69,444,-6,74
70,0.8549243522113026,158,90,252,19,8,43
71,0.0050250879965734185,518,503,120,544,-24,66
72,0.9357324030837094,618,451,460,448,-37,-96
73,0.3669323607271756,97,554,326,551,-29,-43
74,0.9171289278466296,4,111,52,176,-53,-3
75,0.24424754809268168,603,98,75,6,-79,-65
76,0.13873268749796241,110,620,411,103,14,-31
77,0.22204016172366747,130,538,213,573,36,-100
78,0.4719525086106744,507,100,527,577,50,-27
79,0.02574440414982515,259,133,124,346,9,43
80,0.6463570344017472,163,308,396,77,66,8
81,0.23554918012515957,438,263,365,164,43,59
82,0.17551324440379634,216,90,558,368,76,-17
83,0.7986384566411627,510,36,292,416,-24,-79
84,0.5533470662189012,255,521,87,610,-37,-2
85,0.7444434877371493,185,191,404,350,48,-53
86,0.6310567918185566,407,381,231,131,30,56
87,0.12893827286197856,196,218,224,306,60,-22
88,0.833680310285934,480,393,261,244,6,36
89,0.3555932093728015,69,499,608,318,-33,86
90,0.41634958846320325,132,278,71,295,88,5
91,0.7105120389052352,49,296,100,584,40,25
92,0.7790771569291062,341,45,592,600,55,-55
93,0.12571209553410545,496,121,34,277,-5,96
94,0.5661061950969227,284,317,523,57,23,-2
95,0.9553875472105037,276,152,263,420,37,-97
96,0.5247547780589285,265,229,43,172,74,-6
97,0.9040988763697025,28,368,550,149,31,87
98,0.9929296994569963,569,384,282,198,6,21
99,0.6246852392557112,498,572,74,23,-67,53
100,0.06246090996361009,58,417,46,365,60,-59
