T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0.007014982776581524,541,596,522,83,86,-23
2,0.3650881286255806,596,390,233,581,38,-21
3,0.3537776396649994,617,552,309,152,-47,-32
4,0.2403431993530729,246,40,357,379,-43,48
5,0.9280239088805776,477,238,109,119,70,80
6,0.9335866832723234,61,166,191,122,67,60
7,0.032762425462637745,401,13,565,469,39,-40
8,0.1686605633032202,539,195,153,229,-47,-2
9,0.7046857207781017,172,40,132,255,-74,78
10,0.8943149374914321,296,452,31,28,29,-54
11,0.046175859346549886,595,484,103,285,57,-85
12,0.8042964463189644,311,355,598,519,82,-78
13,0.6804320108253981,392,501,141,162,-46,-98
14,0.06953423727989183,154,182,409,139,15,-10
15,0.9574680506246068,54,28,595,532,-47,-37
16,0.36127316919899044,220,356,362,26,-47,57
17,0.7579852082165617,39,30,322,198,94,46
18,0.0035734033401572107,531,441,66,296,52,100
19,0.21094612398684254,297,146,461,294,44,-97
20,0.1656158668180896,168,471,281,556,-74,64
21,0.02519015385851986,182,475,583,531,-14,-60
22,0.2091481071386354,15,187,531,424,-34,54
23,0.13034252252625145,413,531,590,19,-26,69
24,0.01471803653732684,543,578,264,293,14,-94
25,0.560377070854309,55,161,541,478,-87,8
26,0.8081374694491706,457,133,345,341,-21,-80
27,0.9817746407128484,350,34,545,158,4,-63
28,0.5402516797220791,173,199,401,188,-54,35
29,0.947740596804791,27,8,455,480,-84,-87
30,0.6181334478322592,466,172,120,6,-35,40
31,0.42328183542443354,109,480,595,518,91,-77
32,0.23619059012624088,345,249,123,87,55,-7
33,0.4049782638379261,576,331,157,381,-80,-2
34,0.34024985553941833,548,573,245,611,24,-32
35,0.7396500061537024,269,404,324,273,57,-3
36,0.8413109838320008,539,179,343,168,5,-67
37,0.6795876927529427,128,238,333,541,-33,71
38,0.29770227179439646,67,446,207,319,94,-60
39,0.2630823600203912,120,307,327,612,-12,5
40,0.3958355099135342,89,236,459,518,24,61
41,0.1308130273640542,395,232,568,608,-3,-62
42,0.8586343028015306,274,363,524,616,71,-62
43,0.7779947115220991,554,379,42,459,66,-29
44,0.5812906648618983,390,403,2,21,17,-44
45,0.07676441703859338,610,268,150,279,-21,-11
46,0.7473993450006763,278,547,134,377,-50,-6
47,0.7114562127886995,610,474,154,543,-81,-71
48,0.685335607622646,428,129,426,484,-23,-64
49,0.941968106128411,499,609,191,116,-83,-82
50,0.7425786565007516,330,540,382,407,-93,56
51,0.3099594800203236,525,347,377,425,-78,6
52,0.5869337726198974,74,246,270,466,100,99
53,0.7521825023209425,493,38,478,299,-68,51
54,0.25043592471713205,247,122,214,177,85,-51
55,0.6494334340474309,484,605,459,174,-57,85
56,0.8695731072359768,609,19,264,491,13,-23
57,0.2664588776637802,37,179,293,247,-63,-53
58,0.8728000144195838,386,269,236,411,-61,-75
59,0.7215889334740907,208,388,359,69,-45,-26
60,0.3297359063720636,305,163,526,602,-63,-84
61,0.9720978960908854,173,396,387,294,-83,35
62,0.42076782204247565,382,472,337,588,-31,-52
63,0.8193093171014004,465,246,38,63,-21,-12
64,0.3300648977205929,384,319,327,129,43,-85
65,0.5025033832042624,264,605,61,396,37,-76
66,0.5884726206093535,469,497,490,18,-60,44
67,0.04775878645824505,305,329,278,126,1,-28
68,0.3456897679396733,395,141,561,131,70,-3
69,0.42817179799881566,597,297,496,46,-57,65
70,0.757728178770975,494,148,155,222,-48,50
71,0.3154357054424881,331,228,362,164,20,-95
72,0.976302777763071,577,26,492,474,-34,85
73,0.8106246257577125,510,200,499,350,65,-39
74,0.26551533739499833,354,385,210,109,17,31
75,0.0011038881357493535,150,363,249,435,-5,-77
76,0.32303088036548167,102,533,142,505,5,63
77,0.41143082337870884,487,580,581,239,-83,99
78,0.4762534342064654,292,392,403,36,-69,17
79,0.2641567920693979,25,543,476,366,65,36
80,0.909942800783148,91,510,157,288,-53,83
81,0.19889444182968996,15,574,417,196,56,92
82,0.8034890881879312,85,216,564,613,-93,-22
83,0.8666676218453929,3,437,561,184,-54,-21
84,0.5549634692566273,545,136,608,454,19,3
85,0.8716803471696535,429,229,483,493,-10,53
86,0.852103435159237,163,308,101,51,96,-33
87,0.44064611798779507,566,184,45,161,2,-59
88,0.0719988247647928,581,351,464,33,32,28
89,0.3274399484416397,423,161,449,505,39,-82
90,0.10455176438322011,92,532,383,266,21,83
91,0.45684985823113733,376,1,153,71,-92,-22
92,0.44903133989240307,518,619,544,378,58,-38
93,0.056979176220560146,367,169,161,592,41,46
94,0.9425339654477702,502,548,444,530,-78,16
95,0.5398892645100278,147,31,170,178,-92,86
96,0.5325476902265852,541,530,190,151,-40,-50
97,0.08076355847569949,568,111,11,141,-96,-64
98,0.7292409598764177,375,491,618,219,2,62
99,0.728535399856729,274,391,583,536,27,-25
100,0.7982298017225009,363,246,25,352,14,-46
