T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0.5231751524663787,109,408,373,75,20,89
2,0.6404589574444558,376,572,463,0,94,-31
3,0.6609886996530889,471,595,408,591,36,-97
4,0.9043736237983908,134,175,570,231,-68,19
5,0.22155502957195228,585,339,213,600,20,87
6,0.8207390927627667,594,520,372,493,84,-25
7,0.26645262315988527,361,257,365,481,-75,-2
8,0.9159884899660103,372,358,226,446,73,-10
9,0.16889614683577203,182,490,359,139,-92,98
10,0.9491845605986033,361,203,70,553,-51,-66
11,0.250112420904711,503,336,618,554,24,87
12,0.8088329640325673,50,115,164,439,-45,-41
13,0.21035952076343956,278,280,605,357,50,50
14,0.5552793105014335,311,405,84,63,34,-87
15,0.0843210197491846,570,556,451,21,-82,-8
16,0.17938147842100927,104,8,305,314,-46,-34
17,0.6290725354684661,380,133,310,564,-26,-37
18,0.057319444898458194,383,66,165,382,27,-59
19,0.8862758893411729,562,123,527,241,-19,-53
20,0.40778219796317305,370,301,272,552,92,51
21,0.30725986262594984,488,457,92,354,83,-78
22,0.5259976633058875,5,575,476,368,-83,97
23,0.4999180910666775,357,414,428,304,-27,-64
24,0.8020125142413262,567,605,8,142,4,-3
25,0.017778152030845207,247,365,35,342,50,0
26,0.6301500864844862,465,542,305,558,64,84
27,0.6482062196270336,68,3,524,181,-61,-42
28,0.9769199959125363,288,189,248,89,66,-40
29,0.6421804313567347,25,234,551,463,-80,-18
30,0.1279723713797476,207,245,282,55,73,-99
31,0.6839931303415703,450,229,450,196,-42,-65
32,0.5157475134769088,218,516,537,503,-30,38
33,0.9021059282515612,509,155,150,358,51,93
34,0.5425472771856873,218,292,471,326,19,73
35,0.06390254022503794,338,162,215,490,18,39
36,0.5703632759217863,429,338,424,337,6,-14
37,0.2925791592140693,383,584,328,119,-71,3
38,0.2431761971958185,77,309,143,401,-50,33
39,0.4691859115369643,357,61,78,355,87,-38
40,0.43843004112705874,386,156,7,488,57,-53
41,0.9140370129171834,222,257,243,578,45,15
42,0.7192540191352293,412,587,500,52,-62,-34
43,0.2994332662826066,211,331,118,432,-10,-64
44,0.045947954363198984,85,292,260,217,77,17
45,0.16956436666493424,609,55,347,276,57,-97
46,0.37096041596215246,533,539,478,581,81,84
47,0.8602914371042015,591,306,471,430,-100,81
48,0.015207922200541901,312,322,489,516,-93,-82
49,0.07509745938239853,351,232,269,528,-92,83
50,0.6736524852785353,449,615,281,178,58,95
51,0.40341056832636146,3,163,95,281,44,-46
52,0.887427804385668,516,482,175,115,-43,-46
53,0.4090422974365422,408,527,330,62,-53,79
54,0.03600942338478186,377,585,176,109,-83,21
55,0.3252077145500203,7,521,130,383,15,-18
56,0.2066707999419094,334,353,531,331,-26,-89
57,0.5930209021495497,503,297,302,590,-68,14
58,0.24665439269167655,221,532,508,360,24,-59
59,0.4293321533730696,504,508,159,447,-64,15
60,0.950967604090234,617,395,154,53,-14,-14
61,0.13306800130864405,273,271,127,495,32,2
62,0.7584453679205507,288,357,478,343,-66,-64
63,0.32602986919969146,311,541,146,569,83,-45
64,0.8076248414707173,438,140,361,487,-45,81
65,0.45623432967103805,104,90,328,482,-45,-90
66,0.8605379174782108,173,406,186,577,24,-64
67,0.37963444983031625,532,87,462,61,61,-52
68,0.8207776949031619,409,334,14,230,-88,-91
69,0.6288758654287234,511,274,351,507,18,77
70,0.05264192097297449,302,128,574,153,-52,26
71,0.22296256609562615,109,62,405,568,-22,81
72,0.6757703676568406,22,270,502,179,-22,-86
73,0.8016379851760944,533,151,206,390,24,-25
74,0.16400851978330444,370,403,603,478,-6,63
75,0.703062342954236,33,593,57,338,-97,98
76,0.2220766200952402,300,557,462,419,-89,40
77,0.9995574947898305,394,560,239,145,-58,98
78,0.45444991654282463,381,230,506,564,-73,3
79,0.8527375061076845,566,264,90,162,39,49
80,0.3718353413614691,35,28,124,336,51,50
81,0.9009425503845396,424,606,26,374,81,15
82,0.4786995790381704,165,251,605,346,12,94
83,0.80002960962392,28,477,270,394,-67,82
84,0.21141700214846437,206,543,301,457,25,-50
85,0.4280080687710123,179,311,497,396,10,-45
86,0.016634229936911327,571,490,315,295,1,-19
87,0.23418121645250922,456,218,597,335,84,88
88,0.1149635006734051,329,339,521,595,-74,-21
89,0.11167114847527893,340,491,251,330,98,96
90,0.4007761345127072,352,143,36,540,89,2
91,0.48099566849591424,514,187,263,51,63,46
92,0.947707055887071,349,333,290,157,24,-2
93,0.9623818338581995,539,173,563,405,-7,87
94,0.6158647198960903,385,509,404,293,51,97
95,0.205885011946205,579,426,530,606,50,64
96,0.97216388597906,361,599,136,232,-40,75
97,0.45936969103539316,532,294,517,77,32,-41
98,0.15764445901046875,601,526,267,178,93,37
99,0.4884252064106307,31,537,453,36,-67,-98
100,0.9485670606401635,328,274,199,401,37,50
