T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0.9279271616087817,438,93,338,463,16,-57
2,0.5158074077577796,445,583,242,336,41,-93
3,0.9761290630306425,133,547,227,28,62,88
4,0.6109854255096258,87,182,214,302,-54,-2
5,0.5538259297557239,198,507,154,82,-77,12
6,0.28576449641352886,417,538,1,605,53,75
7,0.22701257553675813,502,54,104,197,24,45
8,0.3324156346074295,434,346,318,572,-69,88
9,0.587393888028358,556,461,452,118,21,56
10,0.23456006827576048,230,410,15,618,14,100
11,0.08428740222241182,107,199,305,124,-46,14
12,0.7978818963087531,369,610,405,362,-12,-24
13,0.8735280409050874,379,477,1,616,-46,66
14,0.14246190851507057,248,272,48,112,1,7
15,0.8421478786678127,160,27,435,308,-80,34
16,0.9575853590442195,8,519,565,84,-51,-100
17,0.060528113302950715,604,461,443,135,31,6
18,0.3896235330449648,71,477,26,568,-46,-63
19,0.99814809602409,96,149,377,320,27,-70
20,0.7587137856327257,424,140,403,293,-16,15
21,0.4867414209188706,208,417,198,63,38,81
22,0.5306856733554519,574,121,37,605,25,45
23,0.7380135637826817,436,596,261,401,6,6
24,0.6543721367077843,131,412,441,620,-89,-43
25,0.18520917446101692,613,54,181,566,-91,-51
26,0.5214964506737577,573,452,551,190,-4,42
27,0.03758741502708396,132,574,238,400,-75,54
28,0.7756330415820576,55,403,491,86,14,-24
29,0.9040455108909026,0,342,462,341,97,-13
30,0.5096940963103772,142,594,220,493,-70,-57
31,0.011489818505815763,134,365,233,196,8,86
32,0.060842043929879686,195,94,473,415,35,-34
33,0.5157600244174412,549,212,75,36,49,-65
34,0.32802769948097665,52,238,526,136,-77,18
35,0.7868148590605232,581,302,208,183,84,-13
36,0.46124379181994013,573,579,601,145,77,70
37,0.16949147375203577,615,252,458,14,30,-90
38,0.8126901140388556,297,467,146,276,98,-93
39,0.06956892179859797,508,473,293,340,4,93
40,0.2597709302553032,550,94,202,142,36,52
41,0.6982774720556449,277,435,209,314,-64,62
42,0.7816215478954732,309,462,317,192,-71,95
43,0.289649997932374,370,176,501,141,79,85
44,0.4486138739429629,420,291,394,403,-2,-50
45,0.025650222753186736,616,260,60,146,-79,-41
46,0.892001215207763,490,172,162,261,83,51
47,0.10552915479261504,125,586,338,440,21,-7
48,0.07352242554993527,87,182,468,438,0,-100
49,0.9481981621072962,38,125,313,225,-41,-11
50,0.8295507025367894,219,292,3,437,-85,-68
51,0.6594759512499005,522,22,233,293,-50,45
52,0.4587290100737079,14,62,178,274,-95,55
53,0.2640619642530512,387,16,108,513,4,-84
54,0.04936468542691985,543,559,202,119,79,-52
55,0.4351010256094928,392,545,248,87,-66,29
56,0.5796290955308069,190,243,119,59,-11,43
57,0.3350558945333235,142,28,314,454,-94,-66
58,0.4987762193042681,205,41,586,182,-17,100
59,0.621063197400495,406,475,446,603,31,55
60,0.9766321765681188,420,65,403,255,83,78
61,0.6346632190196497,25,246,541,583,-79,7
62,0.6794484061085553,285,145,91,7,-7,-52
63,0.9716104468192149,406,84,253,233,-3,-75
64,0.8101624425379638,570,382,615,360,-21,52
65,0.7828328831704223,112,315,205,366,57,-98
66,0.8367608717810352,274,52,153,437,-98,-66
67,0.5667467002178423,192,360,494,57,-40,-68
68,0.15829516442189884,389,493,394,363,16,17
69,0.3446637727509899,478,498,420,164,-30,-37
70,0.07161787335976799,430,416,482,152,46,28
71,0.9032170161813042,1,415,273,374,68,-24
72,0.6320016894459384,341,78,463,368,66,-52
73,0.6376794090048825,400,495,485,369,22,1
74,0.6027855527258258,268,48,610,229,13,37
75,0.19397717673477155,503,224,512,138,-11,39
76,0.28586709781093467,312,450,35,602,97,-81
77,0.791659921328151,562,424,452,540,-33,92
78,0.9024152289499802,16,94,447,6,24,100
79,0.31789600702018084,127,137,369,250,-73,-49
80,0.7838500343709858,71,308,373,112,9,11
81,0.34855231930769426,66,453,139,181,-96,-45
82,0.18912399263467639,471,248,553,61,-3,-87
83,0.5280767531821161,358,4,221,42,47,-32
84,0.3568682200277671,191,362,459,118,20,-93
85,0.5972241394639035,174,127,166,17,27,47
86,0.7299303561643361,29,304,407,564,44,-8
87,0.8767606560018889,409,42,323,540,-69,-95
88,0.4686158208607829,6,564,311,177,0,8
89,0.16337290653248127,571,531,278,422,91,0
90,0.45654614622142253,82,604,94,451,-80,-44
91,0.6678128073263399,372,582,500,408,66,-62
92,0.27812173689473974,396,366,333,411,-56,-25
93,0.09941046957676358,528,10,151,384,79,-47
94,0.49132169330459796,355,165,506,203,-23,-17
95,0.14863806397683088,108,19,308,24,97,28
96,0.25730275906464783,196,553,45,281,32,14
97,0.19851932784014648,147,242,26,578,-80,-30
98,0.5329416442642018,593,150,561,255,-51,32
99,0.3775067494094694,77,92,405,300,-96,11
100,0.19204563689971554,303,27,415,28,-3,10
