T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0.9815222248593143,253,150,71,358,73,-86
2,0.8262769669656879,270,519,543,465,-46,79
3,0.9438193732666618,337,67,273,161,18,33
4,0.6070845953103897,490,319,74,603,-46,67
5,0.6963013288476785,592,504,260,150,0,-34
6,0.3032812606912534,308,121,273,46,-3,44
7,0.6117523450219678,13,572,382,604,-14,-89
8,0.0979473462671826,377,377,99,595,66,99
9,0.40145563603617473,32,159,217,106,9,-61
10,0.6880855642568373,576,278,416,126,-44,19
11,0.45648199256875566,572,45,275,215,65,22
12,0.575167681217662,220,542,27,84,-96,-25
13,0.4490074925560522,33,594,346,554,-29,83
14,0.6650298027838093,499,528,138,556,28,-29
15,0.34547300438818185,327,222,17,511,-36,57
16,0.479814177555295,344,202,434,597,-53,25
17,0.9206248769927825,166,382,216,611,-14,-99
18,0.7435529100285432,390,3,220,23,6,34
19,0.09858926219502617,384,227,45,603,-3,43
20,0.7194644342093823,219,620,157,72,4,48
21,0.6260041717663072,383,33,302,456,-82,29
22,0.08616051231119704,584,307,444,398,-96,-23
23,0.5970414467562666,228,204,421,541,-4,70
24,0.7107394152118603,294,204,491,275,-74,-40
25,0.15662461764752145,605,299,286,26,-64,-46
26,0.5451848454659632,537,598,453,238,32,42
27,0.7047247399060997,135,384,13,26,-19,59
28,0.6031087081583473,598,508,26,24,-45,-67
29,0.03968716017532037,177,24,47,265,96,90
30,0.07676574667859248,33,521,39,444,27,-14
31,0.679764384588533,224,506,129,582,-42,-40
32,0.2248462677536921,601,473,303,145,-13,-6
33,0.6091740426368961,140,428,26,619,41,-49
34,0.33728645548650715,94,468,116,416,-41,-66
35,0.15795607195852301,174,506,183,396,11,-4
36,0.5293919266142079,51,116,490,233,-51,-89
37,0.536573825781987,143,615,620,475,27,84
38,0.7628652158306536,187,607,160,11,67,34
39,0.11186862189531799,118,508,361,115,-50,-4
40,0.9685788018433684,514,135,221,549,93,-21
41,0.5635647431063884,336,52,590,6,4,69
42,0.5617100651945632,210,500,404,27,42,-91
43,0.15238440499518335,380,42,572,270,-73,-76
44,0.5359172505299339,435,612,300,78,-93,-14
45,0.18902487624574815,167,154,222,206,18,66
46,0.8989728152415047,545,590,481,519,90,-28
47,0.3617523393113693,267,477,65,579,94,29
48,0.9258828138406735,453,329,445,281,-69,-83
49,0.846617927512568,564,269,562,91,-62,-12
50,0.8912625619809543,566,304,224,404,-68,-15
51,0.33084454864479884,611,462,136,284,-84,-87
52,0.6593231121579641,69,454,125,426,-29,-88
53,0.13883687454105353,293,606,306,484,-7,55
54,0.419941442990747,336,260,351,45,-84,-42
55,0.17821982732766528,492,149,526,147,-60,-15
56,0.9956096733124208,81,415,111,298,-75,-67
57,0.8052728359460183,577,292,49,27,-29,-74
58,0.4588223211274868,564,429,559,459,-61,-61
59,0.19557329439855375,105,478,22,349,94,-67
60,0.8376657122906247,448,287,185,348,87,-8
61,0.4670125643668259,314,66,141,358,-9,-64
62,0.31568051360107086,369,82,312,386,-76,-60
63,0.32799036306949847,100,296,555,164,96,47
64,0.9399613257238635,59,502,341,148,-68,-31
65,0.767013539737074,619,89,369,188,-14,-77
66,0.4389908746794702,79,474,348,530,70,8
67,0.44312561314492327,413,309,105,530,100,52
68,0.24629118463994204,170,242,129,80,15,-52
69,0.059894825177541744,37,192,574,53,-10,-61
70,0.3869360692386218,172,382,611,407,-24,70
71,0.34903306969141357,11,488,348,57,-54,-90
72,0.7773112328656157,522,589,429,193,17,-91
73,0.17334887401870702,59,577,2,188,-46,42
74,0.889727637795914,493,553,225,128,-93,-66
75,0.9283310278584471,591,448,620,51,35,-30
76,0.47038271988850866,272,199,220,288,25,-63
77,0.5634147279875111,133,613,347,360,-27,-91
78,0.8356711106752516,494,358,504,131,-37,35
79,0.9660392889704543,526,568,244,16,-67,58
80,0.2251258539725448,400,201,468,299,-51,85
81,0.03858234571874031,494,145,558,94,37,11
82,0.05084619584980132,393,11,99,454,23,-70
83,0.8034925000382295,613,213,59,601,-47,-26
84,0.43217553289867006,110,126,196,97,56,45
85,0.9735644770970827,432,97,568,461,-28,81
86,0.27302123249020627,308,589,554,117,28,-26
87,0.17546649907548084,355,351,464,340,86,-96
88,0.7753772664812979,353,78,94,545,87,-97
89,0.7814169015145271,57,396,52,123,25,-7
90,0.699708299950936,432,130,477,289,-40,18
91,0.9505437575427833,454,499,50,419,88,-35
92,0.037940912069016064,211,78,362,367,-46,1
93,0.045478655535667656,3,590,587,602,64,-95
94,0.09263562167171857,596,150,277,5,51,29
95,0.19648268949907888,550,389,461,219,-39,0
96,0.2837476016484599,216,99,142,387,-49,12
97,0.6560440820286374,167,480,325,10,-40,71
98,0.28860591671588964,302,151,481,242,-74,48
99,0.6143098147856715,19,476,445,269,-71,-92
100,0.7132151374988135,192,350,409,202,19,-22
