T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0,0,0,0,0,80,80
2,0,0,0,0,0,80,80
3,0.9837093813884707,562,31,516,577,-81,-68
4,0.9251331525446002,261,404,26,477,18,-83
5,0.6713242870596593,59,148,531,617,-54,-83
6,0,0,0,0,0,80,80
7,0,0,0,0,0,80,80
8,0,0,0,0,0,80,80
9,0,0,0,0,0,80,80
10,0.714342642028413,363,26,445,338,99,18
11,0,0,0,0,0,80,80
12,0.8839212839029065,263,369,370,39,-79,-10
13,0.6135324994798831,393,29,470,153,-59,45
14,0,0,0,0,0,80,80
15,0.94356055295506,29,439,92,548,-43,-64
16,0,0,0,0,0,80,80
17,0,0,0,0,0,80,80
18,0.9128427308975666,308,245,260,379,-79,9
19,0,0,0,0,0,80,80
20,0,0,0,0,0,80,80
21,0.6065253709208639,444,443,115,388,74,15
22,0,0,0,0,0,80,80
23,0,0,0,0,0,80,80
24,0,0,0,0,0,80,80
25,0,0,0,0,0,80,80
26,0,0,0,0,0,80,80
27,0,0,0,0,0,80,80
28,0,0,0,0,0,80,80
29,0,0,0,0,0,80,80
30,0,0,0,0,0,80,80
31,0.6447578525611258,412,223,65,339,83,36
32,0,0,0,0,0,80,80
33,0,0,0,0,0,80,80
34,0,0,0,0,0,80,80
35,0,0,0,0,0,80,80
36,0.8051036850853643,96,215,75,219,26,26
37,0,0,0,0,0,80,80
38,0.7627936338766897,138,226,603,533,-40,96
39,0,0,0,0,0,80,80
40,0,0,0,0,0,80,80
41,0.9056620333803451,320,300,233,426,86,52
42,0.7530372805999183,483,14,514,386,-51,16
43,0.6411179483674329,201,618,462,447,-67,-43
44,0,0,0,0,0,80,80
45,0.9118849557419156,72,495,321,153,-75,78
46,0,0,0,0,0,80,80
47,0.7848602390251683,353,76,368,298,-97,0
48,0.8398481476206325,335,257,27,25,-17,-30
49,0,0,0,0,0,80,80
50,0,0,0,0,0,80,80
51,0.8942485814023011,260,199,526,295,72,-56
52,0,0,0,0,0,80,80
53,0,0,0,0,0,80,80
54,0.8935908551431762,548,381,324,218,17,36
55,0,0,0,0,0,80,80
56,0.6366295209087349,55,579,369,152,58,-93
57,0,0,0,0,0,80,80
58,0.7767541594407292,413,572,608,551,-54,-27
59,0,0,0,0,0,80,80
60,0.6933313921456653,151,310,524,30,25,-13
61,0.7320004227404471,223,426,42,151,94,54
62,0,0,0,0,0,80,80
63,0,0,0,0,0,80,80
64,0,0,0,0,0,80,80
65,0,0,0,0,0,80,80
66,0,0,0,0,0,80,80
67,0.89748827959144,531,462,270,36,-60,-86
68,0.7976873296167876,395,584,237,318,50,-86
69,0.7416012718774934,371,515,469,599,-63,16
70,0,0,0,0,0,80,80
71,0.9487366526403864,609,296,488,259,-14,-58
72,0,0,0,0,0,80,80
73,0,0,0,0,0,80,80
74,0.6089123530717933,9,247,167,168,-39,-65
75,0,0,0,0,0,80,80
76,0,0,0,0,0,80,80
77,0,0,0,0,0,80,80
78,0.9919852385113455,188,81,106,240,93,-3
79,0.9220898946440459,560,55,120,7,-27,76
80,0,0,0,0,0,80,80
81,0.9025713644265692,397,134,578,237,44,-85
82,0,0,0,0,0,80,80
83,0,0,0,0,0,80,80
84,0,0,0,0,0,80,80
85,0,0,0,0,0,80,80
86,0,0,0,0,0,80,80
87,0,0,0,0,0,80,80
88,0,0,0,0,0,80,80
89,0,0,0,0,0,80,80
90,0,0,0,0,0,80,80
91,0.8358173988934731,494,116,12,538,73,-81
92,0,0,0,0,0,80,80
93,0.824247528978677,385,8,595,322,12,17
94,0.7360862360462485,147,190,276,467,47,53
95,0.8456223274282552,335,2,27,32,-72,21
96,0,0,0,0,0,80,80
97,0,0,0,0,0,80,80
98,0,0,0,0,0,80,80
99,0,0,0,0,0,80,80
100,0.7225834716675703,80,499,125,47,38,-18
