T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0,0,0,0,0,80,80
2,0.6533609591711937,294,304,250,325,-36,31
3,0.8271936315033537,503,564,318,151,23,-24
4,0,0,0,0,0,80,80
5,0.7719195451709494,358,251,443,358,40,-96
6,0,0,0,0,0,80,80
7,0,0,0,0,0,80,80
8,0.6389398723786454,295,303,409,615,42,-78
9,0.9085376729210503,118,352,249,219,14,-44
10,0.6328198126106832,225,145,228,107,-79,-73
11,0,0,0,0,0,80,80
12,0,0,0,0,0,80,80
13,0,0,0,0,0,80,80
14,0,0,0,0,0,80,80
15,0,0,0,0,0,80,80
16,0.9264172349026045,168,479,50,209,46,95
17,0.6529202295842433,475,389,44,59,-95,-80
18,0,0,0,0,0,80,80
19,0,0,0,0,0,80,80
20,0.7982127228204647,497,37,564,556,-17,9
21,0,0,0,0,0,80,80
22,0,0,0,0,0,80,80
23,0.6031689252465521,332,265,30,216,-65,64
24,0.9605407208432802,36,73,100,405,-14,-22
25,0,0,0,0,0,80,80
26,0,0,0,0,0,80,80
27,0,0,0,0,0,80,80
28,0,0,0,0,0,80,80
29,0,0,0,0,0,80,80
30,0,0,0,0,0,80,80
31,0,0,0,0,0,80,80
32,0.6813980513974381,585,54,151,200,-17,59
33,0,0,0,0,0,80,80
34,0,0,0,0,0,80,80
35,0,0,0,0,0,80,80
36,0,0,0,0,0,80,80
37,0,0,0,0,0,80,80
38,0,0,0,0,0,80,80
39,0.8322915774125075,12,57,231,238,28,-1
40,0,0,0,0,0,80,80
41,0,0,0,0,0,80,80
42,0,0,0,0,0,80,80
43,0,0,0,0,0,80,80
44,0.7468323761862687,103,134,536,442,17,-58
45,0.8721126765257335,434,232,516,213,-17,-72
46,0,0,0,0,0,80,80
47,0,0,0,0,0,80,80
48,0.7780509649989219,380,151,515,16,-17,-26
49,0.9951685783358671,444,456,349,451,74,47
50,0.6329909705690994,411,506,209,506,74,1
51,0.6122467802320155,75,277,44,191,-100,-64
52,0.6426453179992915,318,152,31,530,39,-63
53,0,0,0,0,0,80,80
54,0.7976287093978114,17,506,42,125,94,-11
55,0,0,0,0,0,80,80
56,0.607636973433349,151,408,133,317,-72,-20
57,0.8812816231457866,344,213,585,433,-30,-57
58,0.7554106098168518,435,588,34,494,-20,3
59,0,0,0,0,0,80,80
60,0,0,0,0,0,80,80
61,0,0,0,0,0,80,80
62,0,0,0,0,0,80,80
63,0,0,0,0,0,80,80
64,0,0,0,0,0,80,80
65,0,0,0,0,0,80,80
66,0,0,0,0,0,80,80
67,0,0,0,0,0,80,80
68,0,0,0,0,0,80,80
69,0.9859268485455213,237,206,511,166,61,-41
70,0,0,0,0,0,80,80
71,0.864274022627834,360,455,480,363,36,30
72,0.7657355456334911,590,309,243,63,-13,18
73,0.6515146725902826,418,478,209,415,-57,-48
74,0.8256680355708282,133,544,175,345,42,42
75,0,0,0,0,0,80,80
76,0,0,0,0,0,80,80
77,0,0,0,0,0,80,80
78,0,0,0,0,0,80,80
79,0.9657116535392012,565,128,358,200,42,41
80,0,0,0,0,0,80,80
81,0.6329172574163634,595,569,458,52,-14,-75
82,0,0,0,0,0,80,80
83,0.8694734802719715,275,554,343,151,-42,-93
84,0,0,0,0,0,80,80
85,0,0,0,0,0,80,80
86,0,0,0,0,0,80,80
87,0.6487480133634598,73,319,114,299,91,96
88,0.9595586585006288,508,333,157,244,15,28
89,0.634729045881563,541,263,87,246,29,-3
90,0.8485875533418303,526,176,339,398,64,-84
91,0,0,0,0,0,80,80
92,0.6513783710276797,478,322,151,508,-9,-6
93,0,0,0,0,0,80,80
94,0.6191723742877662,151,257,532,123,-43,76
95,0,0,0,0,0,80,80
96,0.9721101361939879,22,482,80,429,98,23
97,0,0,0,0,0,80,80
98,0.8167485299016874,182,56,48,301,30,-75
99,0.6932250690538415,352,265,194,123,-37,20
100,0,0,0,0,0,80,80
