T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0,0,0,0,0,80,80
2,0,0,0,0,0,80,80
3,0,0,0,0,0,80,80
4,0,0,0,0,0,80,80
5,0,0,0,0,0,80,80
6,0,0,0,0,0,80,80
7,0,0,0,0,0,80,80
8,0.869643671418723,95,61,449,395,-65,-3
9,0,0,0,0,0,80,80
10,0,0,0,0,0,80,80
11,0,0,0,0,0,80,80
12,0,0,0,0,0,80,80
13,0,0,0,0,0,80,80
14,0,0,0,0,0,80,80
15,0.7154135992470648,179,416,55,357,-38,-99
16,0,0,0,0,0,80,80
17,0.731125067828914,177,370,406,427,-53,-58
18,0.9206616641735319,270,293,9,445,-90,-64
19,0,0,0,0,0,80,80
20,0.9135167142466298,312,200,260,326,-70,8
21,0,0,0,0,0,80,80
22,0.7057065128562509,292,473,605,186,-41,89
23,0.9256909557923361,243,261,357,75,37,49
24,0,0,0,0,0,80,80
25,0,0,0,0,0,80,80
26,0,0,0,0,0,80,80
27,0,0,0,0,0,80,80
28,0,0,0,0,0,80,80
29,0,0,0,0,0,80,80
30,0,0,0,0,0,80,80
31,0,0,0,0,0,80,80
32,0,0,0,0,0,80,80
33,0,0,0,0,0,80,80
34,0.6646571424427123,119,444,506,207,7,0
35,0,0,0,0,0,80,80
36,0,0,0,0,0,80,80
37,0,0,0,0,0,80,80
38,0,0,0,0,0,80,80
39,0.8140854538409759,142,208,577,365,98,17
40,0,0,0,0,0,80,80
41,0.863544202948808,294,549,299,53,-61,21
42,0.7325069916275124,150,597,514,514,-20,-87
43,0.9293228957323945,493,450,294,13,-90,-92
44,0,0,0,0,0,80,80
45,0.7823936705809588,69,157,387,7,-56,7
46,0,0,0,0,0,80,80
47,0,0,0,0,0,80,80
48,0.9677618244903637,330,271,559,144,58,-25
49,0,0,0,0,0,80,80
50,0.9708115875352015,67,270,185,342,-88,-3
51,0,0,0,0,0,80,80
52,0,0,0,0,0,80,80
53,0.9972434337118742,24,217,130,189,5,96
54,0,0,0,0,0,80,80
55,0.763863904122216,172,142,471,507,-43,67
56,0.892103678195854,135,118,220,522,85,11
57,0,0,0,0,0,80,80
58,0.8418057936518833,430,548,410,262,-74,93
59,0,0,0,0,0,80,80
60,0,0,0,0,0,80,80
61,0,0,0,0,0,80,80
62,0,0,0,0,0,80,80
63,0.901371684691883,294,334,490,54,18,-58
64,0,0,0,0,0,80,80
65,0.7755712133315916,193,469,321,110,-21,-56
66,0.8452349818004493,352,553,612,221,-18,98
67,0,0,0,0,0,80,80
68,0,0,0,0,0,80,80
69,0,0,0,0,0,80,80
70,0,0,0,0,0,80,80
71,0,0,0,0,0,80,80
72,0,0,0,0,0,80,80
73,0,0,0,0,0,80,80
74,0,0,0,0,0,80,80
75,0,0,0,0,0,80,80
76,0,0,0,0,0,80,80
77,0,0,0,0,0,80,80
78,0,0,0,0,0,80,80
79,0,0,0,0,0,80,80
80,0.6902394805102717,30,118,587,81,15,30
81,0,0,0,0,0,80,80
82,0.7856236484457576,545,185,212,392,-54,2
83,0,0,0,0,0,80,80
84,0.9560511950208715,270,523,305,509,50,20
85,0,0,0,0,0,80,80
86,0,0,0,0,0,80,80
87,0,0,0,0,0,80,80
88,0.9004474176778529,66,489,249,11,56,-11
89,0,0,0,0,0,80,80
90,0,0,0,0,0,80,80
91,0,0,0,0,0,80,80
92,0,0,0,0,0,80,80
93,0.6346704825986322,64,320,169,80,-48,14
94,0,0,0,0,0,80,80
95,0,0,0,0,0,80,80
96,0,0,0,0,0,80,80
97,0.6336539728077075,228,505,42,570,70,28
98,0.8449503683458192,316,43,422,45,54,-84
99,0.860611618608811,423,571,229,308,2,29
100,0,0,0,0,0,80,80
