T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0.6596651570372118,552,480,29,339,97,45
2,0,0,0,0,0,80,80
3,0.8614570387313087,24,329,452,580,-44,-52
4,0,0,0,0,0,80,80
5,0.6802221443152768,265,183,98,583,-85,47
6,0.6898266221827252,329,581,260,593,-51,90
7,0,0,0,0,0,80,80
8,0,0,0,0,0,80,80
9,0,0,0,0,0,80,80
10,0.602550539225727,419,217,62,579,55,-68
11,0.9388411349083212,608,225,473,471,81,-30
12,0,0,0,0,0,80,80
13,0,0,0,0,0,80,80
14,0,0,0,0,0,80,80
15,0,0,0,0,0,80,80
16,0,0,0,0,0,80,80
17,0.6342347450724476,416,222,562,6,-28,47
18,0,0,0,0,0,80,80
19,0,0,0,0,0,80,80
20,0.8566112921900784,358,84,598,520,6,-96
21,0,0,0,0,0,80,80
22,0,0,0,0,0,80,80
23,0,0,0,0,0,80,80
24,0,0,0,0,0,80,80
25,0.6733566954620057,555,565,591,8,-46,-43
26,0,0,0,0,0,80,80
27,0,0,0,0,0,80,80
28,0.790210988306463,172,99,16,422,-58,-54
29,0,0,0,0,0,80,80
30,0,0,0,0,0,80,80
31,0.7108629995259763,269,382,111,602,37,33
32,0.8295440304495164,2,121,48,564,-50,-69
33,0,0,0,0,0,80,80
34,0.6847274135976411,255,530,403,403,13,-98
35,0.7166187768270591,458,589,184,439,-45,30
36,0.8436980367195254,221,176,197,280,47,21
37,0.9969386430503648,536,488,284,416,-34,-48
38,0.8363116764397238,351,528,394,324,-50,-83
39,0,0,0,0,0,80,80
40,0.8982528932416972,540,429,40,11,67,-56
41,0,0,0,0,0,80,80
42,0.8943254595388815,78,208,386,189,53,-7
43,0.7527883919723568,228,123,471,532,36,-78
44,0.8300199026301598,259,593,564,225,89,-49
45,0,0,0,0,0,80,80
46,0.7532161141392886,547,241,147,132,-95,92
47,0,0,0,0,0,80,80
48,0.6671026204582967,597,170,59,552,13,53
49,0,0,0,0,0,80,80
50,0,0,0,0,0,80,80
51,0.7320609299175698,188,237,465,81,51,-3
52,0.7122690799469608,66,472,405,453,5,-22
53,0,0,0,0,0,80,80
54,0,0,0,0,0,80,80
55,0.661210423764045,23,542,94,209,-100,-82
56,0,0,0,0,0,80,80
57,0,0,0,0,0,80,80
58,0,0,0,0,0,80,80
59,0,0,0,0,0,80,80
60,0.9304841076396139,568,54,562,38,-77,3
61,0,0,0,0,0,80,80
62,0,0,0,0,0,80,80
63,0,0,0,0,0,80,80
64,0,0,0,0,0,80,80
65,0,0,0,0,0,80,80
66,0,0,0,0,0,80,80
67,0,0,0,0,0,80,80
68,0,0,0,0,0,80,80
69,0.7926483803345626,556,235,373,283,50,74
70,0.939549905398711,23,235,574,307,-35,68
71,0,0,0,0,0,80,80
72,0,0,0,0,0,80,80
73,0,0,0,0,0,80,80
74,0,0,0,0,0,80,80
75,0,0,0,0,0,80,80
76,0,0,0,0,0,80,80
77,0,0,0,0,0,80,80
78,0.8848601931083946,157,613,170,305,97,18
79,0,0,0,0,0,80,80
80,0,0,0,0,0,80,80
81,0,0,0,0,0,80,80
82,0,0,0,0,0,80,80
83,0,0,0,0,0,80,80
84,0.6418542757965151,332,317,414,30,65,100
85,0,0,0,0,0,80,80
86,0.6385592809553652,362,219,534,156,-92,13
87,0.9534443758598121,117,68,331,215,-52,59
88,0.9604607046497581,367,322,616,131,82,73
89,0.8601091730771425,114,330,260,451,-12,54
90,0,0,0,0,0,80,80
91,0,0,0,0,0,80,80
92,0.8996247133783426,364,288,37,186,-64,-69
93,0,0,0,0,0,80,80
94,0,0,0,0,0,80,80
95,0,0,0,0,0,80,80
96,0,0,0,0,0,80,80
97,0,0,0,0,0,80,80
98,0,0,0,0,0,80,80
99,0.6525705391690255,20,361,11,440,74,48
100,0,0,0,0,0,80,80
