T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0,0,0,0,0,80,80
2,0.7402531513773195,589,117,82,224,40,-35
3,0.6906913012561952,386,99,580,384,-44,56
4,0.8304586592080245,435,62,201,330,-9,-96
5,0,0,0,0,0,80,80
6,0,0,0,0,0,80,80
7,0.8112025176218646,81,361,586,451,-71,-13
8,0,0,0,0,0,80,80
9,0,0,0,0,0,80,80
10,0.7697454294194331,411,549,407,386,52,95
11,0.6918647594161089,560,237,360,373,-92,68
12,0.6235306696109179,286,424,441,326,61,-48
13,0.7029493454495761,416,55,307,209,-39,26
14,0,0,0,0,0,80,80
15,0,0,0,0,0,80,80
16,0,0,0,0,0,80,80
17,0,0,0,0,0,80,80
18,0,0,0,0,0,80,80
19,0.9380083218543178,544,268,397,91,-96,90
20,0.9352852455010734,490,243,62,14,49,-71
21,0.9407774180038857,610,351,7,579,-74,-12
22,0.8370186412246877,11,478,201,206,-13,4
23,0.8967231930868333,186,334,193,13,55,56
24,0,0,0,0,0,80,80
25,0.8831455237261372,609,36,47,476,-29,-26
26,0.6155087219724973,277,500,541,431,72,8
27,0.6359316068766419,595,381,207,95,-19,-93
28,0.6159596856163319,485,574,120,584,61,97
29,0.8094421013189709,330,433,208,331,12,-62
30,0,0,0,0,0,80,80
31,0,0,0,0,0,80,80
32,0.7808599155411704,314,276,205,82,-53,18
33,0.6221858773464324,614,225,19,457,0,29
34,0,0,0,0,0,80,80
35,0.8938556828181786,225,163,342,18,-39,-63
36,0,0,0,0,0,80,80
37,0.6880182205198647,223,266,28,338,62,79
38,0.6901374333886238,39,174,615,201,83,-79
39,0,0,0,0,0,80,80
40,0,0,0,0,0,80,80
41,0,0,0,0,0,80,80
42,0,0,0,0,0,80,80
43,0,0,0,0,0,80,80
44,0,0,0,0,0,80,80
45,0,0,0,0,0,80,80
46,0.9628102335006411,185,548,277,411,45,23
47,0,0,0,0,0,80,80
48,0.9821002711006034,563,82,610,565,-33,-15
49,0.8484072805398857,257,177,103,464,-29,30
50,0,0,0,0,0,80,80
51,0.860577111676566,17,539,402,82,-83,-53
52,0,0,0,0,0,80,80
53,0,0,0,0,0,80,80
54,0,0,0,0,0,80,80
55,0,0,0,0,0,80,80
56,0,0,0,0,0,80,80
57,0,0,0,0,0,80,80
58,0.89664070580622,616,218,141,275,30,-83
59,0.6627146775547964,458,21,30,468,54,-66
60,0,0,0,0,0,80,80
61,0,0,0,0,0,80,80
62,0.8599100931368625,430,420,557,324,-82,62
63,0.8380960542158812,169,344,1,69,18,0
64,0,0,0,0,0,80,80
65,0.6606199978704252,465,238,152,535,21,30
66,0,0,0,0,0,80,80
67,0,0,0,0,0,80,80
68,0,0,0,0,0,80,80
69,0,0,0,0,0,80,80
70,0,0,0,0,0,80,80
71,0.6507010064118305,478,94,566,260,26,68
72,0.6100018965205793,617,427,208,440,-17,81
73,0,0,0,0,0,80,80
74,0,0,0,0,0,80,80
75,0,0,0,0,0,80,80
76,0,0,0,0,0,80,80
77,0.7866274304569608,380,481,91,429,-41,97
78,0.7004374859516511,434,425,602,542,17,-35
79,0,0,0,0,0,80,80
80,0,0,0,0,0,80,80
81,0,0,0,0,0,80,80
82,0,0,0,0,0,80,80
83,0,0,0,0,0,80,80
84,0.6223465160333934,46,416,269,86,59,15
85,0.8225943685230969,57,514,586,21,-74,26
86,0.6121584022158769,502,534,200,187,84,-100
87,0,0,0,0,0,80,80
88,0,0,0,0,0,80,80
89,0,0,0,0,0,80,80
90,0,0,0,0,0,80,80
91,0,0,0,0,0,80,80
92,0.9722319621992384,300,491,301,10,-73,32
93,0.7803583634647414,553,158,348,555,-9,80
94,0,0,0,0,0,80,80
95,0,0,0,0,0,80,80
96,0.7197914560272882,462,22,433,439,0,100
97,0,0,0,0,0,80,80
98,0,0,0,0,0,80,80
99,0,0,0,0,0,80,80
100,0,0,0,0,0,80,80
