T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0.9918859093858996,575,281,289,93,-26,-39
2,0,0,0,0,0,80,80
3,0,0,0,0,0,80,80
4,0,0,0,0,0,80,80
5,0.6706340261550403,34,94,523,406,-94,82
6,0,0,0,0,0,80,80
7,0,0,0,0,0,80,80
8,0.7331032067925448,544,446,268,167,-82,79
9,0.8810455099281327,158,482,489,116,97,1
10,0,0,0,0,0,80,80
11,0.9678962595621571,455,191,512,236,-62,-38
12,0,0,0,0,0,80,80
13,0.6349702307791105,39,503,161,498,0,-4
14,0.9658936702842164,205,336,407,538,-22,-10
15,0,0,0,0,0,80,80
16,0.6505007707936712,220,491,355,181,7,34
17,0.6744014551422032,453,42,29,298,-61,-75
18,0.6761915369914604,110,71,467,23,-45,-95
19,0.9883449598430042,69,265,44,83,-49,88
20,0.7099530017735474,435,305,96,138,-96,-75
21,0.9359337780129755,596,308,461,253,10,-41
22,0.6796343926990003,473,230,150,45,-5,77
23,0.9261968805050809,279,218,108,137,-86,21
24,0,0,0,0,0,80,80
25,0.7485687089115932,65,12,168,236,29,86
26,0,0,0,0,0,80,80
27,0,0,0,0,0,80,80
28,0.7451527699650559,373,450,146,185,65,-84
29,0.9671739642674672,127,37,283,167,-58,-15
30,0,0,0,0,0,80,80
31,0.6476804902214034,224,483,82,595,-96,32
32,0,0,0,0,0,80,80
33,0,0,0,0,0,80,80
34,0,0,0,0,0,80,80
35,0,0,0,0,0,80,80
36,0,0,0,0,0,80,80
37,0,0,0,0,0,80,80
38,0.9466177689216942,458,450,68,329,6,17
39,0.7677971656454594,2,42,439,266,-13,61
40,0.7813329112580026,599,500,620,150,-96,62
41,0.7927972793929232,566,435,522,50,-51,-94
42,0.9440374860104264,553,455,397,261,94,-32
43,0,0,0,0,0,80,80
44,0,0,0,0,0,80,80
45,0,0,0,0,0,80,80
46,0,0,0,0,0,80,80
47,0,0,0,0,0,80,80
48,0.6623267658701729,399,260,284,187,77,55
49,0.8804384481118779,446,461,611,75,-30,74
50,0.631211114756667,73,60,33,296,15,68
51,0,0,0,0,0,80,80
52,0.8006661111324884,20,233,305,103,72,17
53,0,0,0,0,0,80,80
54,0,0,0,0,0,80,80
55,0,0,0,0,0,80,80
56,0.9930286505299272,423,145,596,441,-11,84
57,0,0,0,0,0,80,80
58,0,0,0,0,0,80,80
59,0.9733575048083162,22,166,517,164,-66,51
60,0,0,0,0,0,80,80
61,0.6550217784554628,95,135,37,74,-89,-36
62,0,0,0,0,0,80,80
63,0,0,0,0,0,80,80
64,0,0,0,0,0,80,80
65,0,0,0,0,0,80,80
66,0.6605777787405225,447,466,365,177,92,53
67,0,0,0,0,0,80,80
68,0,0,0,0,0,80,80
69,0.7049155792083257,259,536,604,342,-56,-5
70,0,0,0,0,0,80,80
71,0,0,0,0,0,80,80
72,0,0,0,0,0,80,80
73,0.8761411962794129,428,101,517,543,8,96
74,0.7555163436232367,314,390,158,359,67,42
75,0,0,0,0,0,80,80
76,0.7690435248453704,591,16,513,377,84,42
77,0,0,0,0,0,80,80
78,0.7279614724695602,474,291,0,191,38,35
79,0,0,0,0,0,80,80
80,0,0,0,0,0,80,80
81,0,0,0,0,0,80,80
82,0,0,0,0,0,80,80
83,0.8611690576229359,200,226,551,409,71,-72
84,0.8923217185498213,108,491,405,554,33,-1
85,0,0,0,0,0,80,80
86,0,0,0,0,0,80,80
87,0.6167757782579978,581,292,211,12,45,98
88,0,0,0,0,0,80,80
89,0.6096979444525104,359,538,51,512,-43,-71
90,0.7014396400692186,561,75,337,291,-35,94
91,0,0,0,0,0,80,80
92,0.778365144459487,458,539,428,328,4,-19
93,0,0,0,0,0,80,80
94,0,0,0,0,0,80,80
95,0,0,0,0,0,80,80
96,0,0,0,0,0,80,80
97,0.9367266009867087,576,546,309,234,35,4
98,0,0,0,0,0,80,80
99,0.653308089846397,269,252,103,547,-11,-71
100,0,0,0,0,0,80,80
