T[s],confidence,x1,y1,x2,y2,left-motor,right-motor
1,0.9538258207186915,372,564,95,184,7,-94
2,0.736894677439611,117,553,83,12,-54,-56
3,0,0,0,0,0,80,80
4,0.7572535479606801,346,455,205,6,-73,-3
5,0.6870800031861684,196,615,226,44,-24,-93
6,0,0,0,0,0,80,80
7,0.6049900854458563,217,504,618,569,-66,-100
8,0.6974698069512028,23,126,17,503,20,58
9,0,0,0,0,0,80,80
10,0.6346469434176282,255,125,277,92,17,-72
11,0,0,0,0,0,80,80
12,0.7795316818289549,235,605,326,526,53,-43
13,0,0,0,0,0,80,80
14,0,0,0,0,0,80,80
15,0.9857949261859452,543,511,14,369,-88,39
16,0,0,0,0,0,80,80
17,0.7949298674953797,173,158,509,195,-7,-32
18,0,0,0,0,0,80,80
19,0,0,0,0,0,80,80
20,0,0,0,0,0,80,80
21,0,0,0,0,0,80,80
22,0,0,0,0,0,80,80
23,0.7686326913970705,198,453,20,213,-51,38
24,0.6256578439322156,126,446,389,418,47,94
25,0.9786125965881175,619,541,584,433,-12,-65
26,0,0,0,0,0,80,80
27,0.8636873904914562,549,504,132,532,-90,-80
28,0.9433111854834596,495,55,313,65,-85,-28
29,0,0,0,0,0,80,80
30,0.7887274444334065,74,12,55,278,45,23
31,0,0,0,0,0,80,80
32,0.7723847951731143,293,396,450,526,-95,-60
33,0,0,0,0,0,80,80
34,0.8112737239674463,446,138,452,465,36,76
35,0.8602679038366179,401,321,350,213,-75,-66
36,0,0,0,0,0,80,80
37,0.8201940201131532,253,519,486,218,74,52
38,0,0,0,0,0,80,80
39,0,0,0,0,0,80,80
40,0,0,0,0,0,80,80
41,0.611759094157014,547,498,154,505,-79,-48
42,0,0,0,0,0,80,80
43,0.9820488264745768,587,291,525,570,17,-26
44,0.8392147000357537,507,88,392,255,-95,0
45,0,0,0,0,0,80,80
46,0,0,0,0,0,80,80
47,0,0,0,0,0,80,80
48,0,0,0,0,0,80,80
49,0,0,0,0,0,80,80
50,0.6975011481220491,518,543,278,213,-45,89
51,0,0,0,0,0,80,80
52,0,0,0,0,0,80,80
53,0,0,0,0,0,80,80
54,0,0,0,0,0,80,80
55,0.9899497140963455,228,3,448,127,23,-50
56,0.7206188827868875,619,579,450,366,65,-45
57,0.7426377378692928,566,80,588,577,-77,-18
58,0,0,0,0,0,80,80
59,0.6886598137511499,138,253,261,46,-63,-46
60,0,0,0,0,0,80,80
61,0,0,0,0,0,80,80
62,0,0,0,0,0,80,80
63,0.8516402595259547,550,541,275,130,60,-39
64,0.8186543489343145,249,182,208,561,59,-66
65,0,0,0,0,0,80,80
66,0.7212183861040385,145,29,610,79,-79,-13
67,0,0,0,0,0,80,80
68,0,0,0,0,0,80,80
69,0.6063062236575615,108,590,312,294,-15,-26
70,0,0,0,0,0,80,80
71,0.6855805632133353,442,272,120,592,-52,-31
72,0,0,0,0,0,80,80
73,0,0,0,0,0,80,80
74,0,0,0,0,0,80,80
75,0,0,0,0,0,80,80
76,0.7495086846384872,574,414,512,464,53,12
77,0.8156519577826034,570,238,300,211,-1,-87
78,0,0,0,0,0,80,80
79,0,0,0,0,0,80,80
80,0.7070960619617203,283,169,169,501,-8,87
81,0,0,0,0,0,80,80
82,0,0,0,0,0,80,80
83,0,0,0,0,0,80,80
84,0,0,0,0,0,80,80
85,0,0,0,0,0,80,80
86,0,0,0,0,0,80,80
87,0.6992732005852369,594,616,372,370,-73,77
88,0,0,0,0,0,80,80
89,0,0,0,0,0,80,80
90,0,0,0,0,0,80,80
91,0,0,0,0,0,80,80
92,0.6873527053029503,356,422,94,52,-41,62
93,0,0,0,0,0,80,80
94,0.6810476238423409,339,190,262,492,-81,99
95,0,0,0,0,0,80,80
96,0,0,0,0,0,80,80
97,0.8142867150874695,204,229,115,414,-19,83
98,0,0,0,0,0,80,80
99,0.8161036927896221,540,572,377,178,79,52
100,0,0,0,0,0,80,80
